parcel,origin_osmid,comm,event_cnt,dept_time,type,destin_osmid
19314115,110443304,100,31,1000000.0,local,110397253
19225151,110457890,2,16,2507.0,local,110397253
19206110,110382867,5,51,8129.0,local,110397253
19220224,110372172,1,8,2363.0,local,110397253
19308210,2481944221,100,32,1000000.0,local,110397253
19119218,110392614,5,52,7283.0,local,110397253
19215241,110392609,5,53,8093.0,local,110397253
19022123,110365449,100,33,1000000.0,local,110397253
19014221,110421909,4,26,3142.0,local,110397253
18814072,110393217,2,17,2593.0,local,110397253
19214231,110438786,4,27,3134.0,local,110397253
18815071,110450104,5,54,8084.0,local,110397253
19313236,110414599,2,18,2535.0,local,110397253
19316201,110445895,100,34,1000000.0,local,110397253
19003129,110348323,100,35,1000000.0,local,110397253
18810013,110396428,5,55,8126.0,local,110397253
18810005,110396428,5,56,8237.0,local,110397253
19317218,110421555,5,57,8928.0,local,110397253
19314305,110443304,100,36,1000000.0,local,110397253
19206220,110401282,3,23,4881.0,local,110397253
19311402,110443304,3,24,5166.0,local,110397253
19119107,110460424,5,58,7499.0,local,110397253
19312117,110451170,100,37,1000000.0,local,110397253
18818001,110393217,4,28,2686.0,local,110397253
19112217,110392625,3,25,5008.0,local,110397253
19316226,110445895,3,26,5172.0,local,110397253
19221202,110392602,100,38,1000000.0,local,110397253
19223103,110419729,5,59,8692.0,local,110397253
19314207,110421540,2,19,2600.0,local,110397253
19208234,110419724,100,39,1000000.0,local,110397253
18817052,3387083166,5,60,7499.0,local,110397253
19209224,110401286,100,40,1000000.0,local,110397253
19015212,110398036,100,41,1000000.0,local,110397253
19213234,110383328,5,61,8745.0,local,110397253
19226106,110410670,100,42,1000000.0,local,110397253
19209228,110401286,1,9,2595.0,local,110397253
19101138,110398027,100,43,1000000.0,local,110397253
19315119,110394015,2,20,3234.0,local,110397253
19003130,110348357,1,10,2756.0,local,110397253
19205232,3367883696,5,62,9386.0,local,110397253
19302051,110367804,5,63,8595.0,local,110397253
19211110,110419727,1,11,2214.0,local,110397253
18815022,110393217,4,29,2727.0,local,110397253
18814035,973221268,1,12,2198.0,local,110397253
19122219,110388967,3,27,5351.0,local,110397253
19221210,110383333,0,12,2767.0,local,110397253
19212129,110383610,100,44,1000000.0,local,110397253
19023114,110388962,100,45,1000000.0,local,110397253
19014220,110421910,100,46,1000000.0,local,110397253
19316221,110445895,4,30,3350.0,local,110397253
19221224,110383331,100,47,1000000.0,local,110397253
19209227,110401286,3,28,4910.0,local,110397253
19216222,110419727,2,21,2884.0,local,110397253
19103210,110392611,100,48,1000000.0,local,110397253
19016224,110438781,4,31,2845.0,local,110397253
19114225,110407254,1,13,2576.0,local,110397253
18814029,110367728,5,64,8498.0,local,110397253
19316223,110445895,5,65,8270.0,local,110397253
18817033,110382855,5,66,8798.0,local,110397253
18810040,110396428,4,32,2628.0,local,110397253
19208236,110419724,2,22,2539.0,local,110397253
19214117,110410673,5,67,8403.0,local,110397253
19017119,312072227,5,68,9474.0,local,110397253
19108117,110443480,3,29,4703.0,local,110397253
18815062,110437088,5,69,8600.0,local,110397253
19307506,110350999,3,30,4756.0,local,110397253
19218229,110392598,5,70,8674.0,local,110397253
19210224,110401282,5,71,8765.0,local,110397253
19214223,110438786,3,31,4951.0,local,110397253
19004235,110441915,3,32,4636.0,local,110397253
18815064,110437088,5,72,8123.0,local,110397253
19219119,110392606,5,73,8424.0,local,110397253
19313228,110445895,3,33,5395.0,local,110397253
19208117,110419724,5,74,9351.0,local,110397253
19314105,110402623,4,33,2566.0,local,110397253
19205227,110383326,3,34,4657.0,local,110397253
19314303,110443304,100,49,1000000.0,local,110397253
19115217,110392620,0,13,2591.0,local,110397253
19310201,110350999,3,35,4981.0,local,110397253
19529015,110393217,3,36,5451.0,local,110397253
19108125,3945189978,5,75,8677.0,local,110397253
19302049,110367827,5,76,9070.0,local,110397253
19001205,110392830,2,23,2830.0,local,110397253
19108114,110412273,3,37,4953.0,local,110397253
19303037,110414616,4,34,3252.0,local,110397253
19303035,110414616,4,35,2748.0,local,110397253
19007133,110401292,2,24,2761.0,local,110397253
19013229,110441918,100,50,1000000.0,local,110397253
19312142,110451170,5,77,8690.0,local,110397253
18810004,110396428,5,78,9150.0,local,110397253
18815072,110450104,4,36,3313.0,local,110397253
19120104,110417188,100,51,1000000.0,local,110397253
19004135,110414475,0,14,2590.0,local,110397253
19215232,110392609,5,79,9259.0,local,110397253
19117217,110392614,5,80,8776.0,local,110397253
18810036,110396428,100,52,1000000.0,local,110397253
19127124,110441845,2,25,3076.0,local,110397253
19314306,110443304,100,53,1000000.0,local,110397253
19221222,110457890,2,26,2451.0,local,110397253
19313326,110414599,3,38,5042.0,local,110397253
19112115,110366323,5,81,9331.0,local,110397253
19102132,110435308,100,54,1000000.0,local,110397253
18810038,110396428,100,55,1000000.0,local,110397253
19227001,3401274918,5,82,8867.0,local,110397253
19006114,110435305,5,83,9363.0,local,110397253
19216134,110383607,5,84,9422.0,local,110397253
19309210,110394015,5,85,8889.0,local,110397253
19217227,110383331,5,86,9030.0,local,110397253
19215209,110392606,3,39,4873.0,local,110397253
19313310,110414599,100,56,1000000.0,local,110397253
19313226,110421553,5,87,8635.0,local,110397253
18815058,110450104,4,37,3332.0,local,110397253
19212231,110419727,4,38,2713.0,local,110397253
19310219,110443301,100,57,1000000.0,local,110397253
19217225,110438785,100,58,1000000.0,local,110397253
19310212,110443304,5,88,9851.0,local,110397253
19313201,110414599,100,59,1000000.0,local,110397253
19209102,110401284,3,40,5321.0,local,110397253
19224211,110372172,2,27,2764.0,local,110397253
19311113,110386925,3,41,4918.0,local,110397253
19313215,110421553,0,15,2732.0,local,110397253
19219225,110460424,5,89,10028.0,local,110397253
19213229,110383328,5,90,9554.0,local,110397253
19022221,110392632,100,60,1000000.0,local,110397253
19210223,110401282,0,16,2752.0,local,110397253
19308137,2481944221,5,91,9808.0,local,110397253
19125122,110450446,2,28,2905.0,local,110397253
19212130,110419724,5,92,9268.0,local,110397253
19226206,110410670,4,39,2903.0,local,110397253
19314117,110443304,5,93,10056.0,local,110397253
19308123,110386918,2,29,2658.0,local,110397253
19020210,312072177,5,94,9159.0,local,110397253
19115215,110348621,2,30,3023.0,local,110397253
19102235,110398027,4,40,3125.0,local,110397253
19302050,110367827,3,42,4833.0,local,110397253
19307203,110393241,100,61,1000000.0,local,110397253
19303034,110421555,5,95,9742.0,local,110397253
19008122,110412690,3,43,4899.0,local,110397253
19313227,110445895,3,44,5403.0,local,110397253
19310103,110443299,5,96,10138.0,local,110397253
19213210,110438785,4,41,2671.0,local,110397253
19021122,110365447,5,97,10088.0,local,110397253
19209229,110401286,4,42,3366.0,local,110397253
19128123,110417190,100,62,1000000.0,local,110397253
19313325,110414599,5,98,10432.0,local,110397253
19313318,110414599,5,99,10485.0,local,110397253
19009107,110392830,0,17,2337.0,local,110397253
19313341,110429434,5,100,9669.0,local,110397253
19102238,110392620,5,101,9792.0,local,110397253
19208118,110383326,4,43,3311.0,local,110397253
19023231,110392630,100,63,1000000.0,local,110397253
19217125,110438786,2,31,2973.0,local,110397253
19104116,110422635,5,102,9288.0,local,110397253
19103131,110392611,5,103,10981.0,local,110397253
19004134,110414478,5,104,9235.0,local,110397253
19314223,110421540,5,105,8643.0,local,110397253
19312102,110386918,5,106,9621.0,local,110397253
19306102,110393241,100,64,1000000.0,local,110397253
19313335,110421520,1,14,2710.0,local,110397253
19218126,110392598,5,107,10776.0,local,110397253
19103234,110461563,0,18,2051.0,local,110397253
18814058,110367728,100,65,1000000.0,local,110397253
19205202,110382860,100,66,1000000.0,local,110397253
19113219,110441857,5,108,8937.0,local,110397253
19125115,110417195,100,67,1000000.0,local,110397253
18815074,110393217,4,44,2819.0,local,110397253
19116218,110398029,5,109,10574.0,local,110397253
18817053,3387083171,3,45,4740.0,local,110397253
18817031,110437088,4,45,3144.0,local,110397253
19113217,110417195,100,68,1000000.0,local,110397253
19217133,110392602,100,69,1000000.0,local,110397253
19312119,110451170,5,110,10776.0,local,110397253
19117213,110435295,100,70,1000000.0,local,110397253
19313315,110421540,100,71,1000000.0,local,110397253
19008130,110348362,2,32,3143.0,local,110397253
19004137,110414475,2,33,3076.0,local,110397253
19314101,110421520,3,46,5047.0,local,110397253
19217134,110392602,5,111,10844.0,local,110397253
18815083,110393217,5,112,11152.0,local,110397253
19007126,110455262,5,113,10163.0,local,110397253
19126124,110450446,4,46,2893.0,local,110397253
19123120,110388967,4,47,3242.0,local,110397253
19209225,110401286,100,72,1000000.0,local,110397253
19308116,2481944221,3,47,5136.0,local,110397253
19003310,110387967,4,48,2665.0,local,110397253
19205230,110401286,100,73,1000000.0,local,110397253
19313340,110421520,5,114,11422.0,local,110397253
19205124,110382863,4,49,3098.0,local,110397253
19308122,2481944221,3,48,5364.0,local,110397253
19223215,110459170,1,15,2342.0,local,110397253
19211131,110419724,1,16,2783.0,local,110397253
19226207,110454526,2,34,3078.0,local,110397253
19207118,110456934,0,19,1885.0,local,110397253
19213131,110438785,5,115,11875.0,local,110397253
18815020,110393217,5,116,11358.0,local,110397253
19317105,110381021,1,17,2719.0,local,110397253
19307402,110351008,100,74,1000000.0,local,110397253
19214208,110410673,5,117,10893.0,local,110397253
19217135,110392600,4,50,2741.0,local,110397253
19216128,110383607,4,51,2869.0,local,110397253
19210218,110401284,2,35,2697.0,local,110397253
19302025,110382886,5,118,10887.0,local,110397253
19212132,110383610,3,49,5264.0,local,110397253
19219118,110392604,2,36,3080.0,local,110397253
19114116,110398029,4,52,3282.0,local,110397253
19120109,110417188,3,50,4981.0,local,110397253
18814060,110367728,5,119,11362.0,local,110397253
19003309,110387946,100,75,1000000.0,local,110397253
19214120,110410673,3,51,5228.0,local,110397253
19012218,110441915,5,120,11172.0,local,110397253
18810041,110396428,5,121,12042.0,local,110397253
19107118,110427102,0,20,2299.0,local,110397253
19210220,110401282,1,18,2207.0,local,110397253
19308206,110413465,5,122,10645.0,local,110397253
19220223,110372172,4,53,2880.0,local,110397253
19004234,110414475,2,37,2474.0,local,110397253
19207226,110456932,4,54,3489.0,local,110397253
19122106,110412268,5,123,11329.0,local,110397253
19002109,110392834,2,38,2737.0,local,110397253
19023232,110366323,2,39,2485.0,local,110397253
19308112,2481944221,1,19,2824.0,local,110397253
19125120,110417193,5,124,11217.0,local,110397253
19005236,110381098,5,125,11588.0,local,110397253
19224111,110383333,3,52,4982.0,local,110397253
19307518,110443298,5,126,11563.0,local,110397253
19213132,110438785,3,53,5469.0,local,110397253
19315116,110386925,0,21,1955.0,local,110397253
19106124,110392632,2,40,2476.0,local,110397253
19221217,110392602,4,55,2695.0,local,110397253
18815059,110450104,5,127,11024.0,local,110397253
19311304,110394015,5,128,11312.0,local,110397253
19203202,110382855,5,129,11572.0,local,110397253
19022222,110365449,100,76,1000000.0,local,110397253
19316227,312078495,0,22,2012.0,local,110397253
19124130,110388967,4,56,3360.0,local,110397253
19308222,2481944221,1,20,2077.0,local,110397253
19222226,110454526,3,54,4922.0,local,110397253
19308132,2481944221,100,77,1000000.0,local,110397253
19206221,110401284,100,78,1000000.0,local,110397253
19303007,110421555,5,130,13256.0,local,110397253
19213233,110383328,1,21,2058.0,local,110397253
19212134,110383610,2,41,3073.0,local,110397253
19313343,110421520,1,22,2200.0,local,110397253
19529014,110367804,5,131,12087.0,local,110397253
19224110,110372172,3,55,5480.0,local,110397253
19211132,110459167,5,132,10910.0,local,110397253
19227005,3401274918,4,57,3437.0,local,110397253
19118215,110392611,3,56,5112.0,local,110397253
19012219,110348357,5,133,10837.0,local,110397253
19018127,5071533356,4,58,2832.0,local,110397253
18814049,110396428,1,23,2104.0,local,110397253
19214205,110410673,4,59,3522.0,local,110397253
19218230,110392600,5,134,11077.0,local,110397253
19307202,110393241,3,57,5076.0,local,110397253
19221126,110392600,3,58,4997.0,local,110397253
19004133,110381097,5,135,12794.0,local,110397253
19313328,110429434,5,136,11951.0,local,110397253
19214226,110410673,2,42,2615.0,local,110397253
19207121,110401288,3,59,4948.0,local,110397253
19110110,110450448,5,137,12552.0,local,110397253
19221225,110392602,1,24,2418.0,local,110397253
19017120,312072227,3,60,5172.0,local,110397253
19112116,110450444,5,138,12866.0,local,110397253
19113114,110441857,3,61,4688.0,local,110397253
19012109,110348357,100,79,1000000.0,local,110397253
19316212,312078495,100,80,1000000.0,local,110397253
19001121,110412690,2,43,2710.0,local,110397253
19314214,1900719912,100,81,1000000.0,local,110397253
19310104,110443299,3,62,5301.0,local,110397253
19310204,110443301,4,60,3442.0,local,110397253
19004231,110414475,3,63,5053.0,local,110397253
19207122,110456934,2,44,3031.0,local,110397253
19221124,110454526,4,61,3579.0,local,110397253
19103233,110461563,100,82,1000000.0,local,110397253
18810019,110396428,5,139,11480.0,local,110397253
19124127,110450446,4,62,3547.0,local,110397253
19005233,3945189981,1,25,1951.0,local,110397253
19116111,110435295,5,140,12413.0,local,110397253
19308113,2481944221,5,141,12968.0,local,110397253
19011127,5071533350,5,142,12512.0,local,110397253
19215234,110438784,100,83,1000000.0,local,110397253
19112114,110450444,5,143,12563.0,local,110397253
19218213,110392598,3,64,5522.0,local,110397253
19015202,110435310,5,144,11945.0,local,110397253
19212230,110419727,3,65,5238.0,local,110397253
19128124,110407258,5,145,13410.0,local,110397253
19312140,110386918,0,23,2398.0,local,110397253
19210226,110401282,2,45,2497.0,local,110397253
19219122,110392604,4,63,2807.0,local,110397253
19116105,110461566,1,26,2175.0,local,110397253
19316202,312078495,4,64,3107.0,local,110397253
19221212,110392602,100,84,1000000.0,local,110397253
19014130,110421910,3,66,5544.0,local,110397253
19310220,110443304,100,85,1000000.0,local,110397253
19308215,110413465,100,86,1000000.0,local,110397253
19302061,110382886,4,65,3540.0,local,110397253
19127127,110454761,4,66,3055.0,local,110397253
19216228,110392604,4,67,2861.0,local,110397253
19109120,110388963,0,24,2128.0,local,110397253
19204235,110401288,100,87,1000000.0,local,110397253
19313313,110414599,5,146,11802.0,local,110397253
19216230,110383610,100,88,1000000.0,local,110397253
19109125,110412273,2,46,2437.0,local,110397253
19225211,110457890,5,147,11945.0,local,110397253
19214116,110410673,5,148,12128.0,local,110397253
19205129,110382863,100,89,1000000.0,local,110397253
19307517,110443298,3,67,5505.0,local,110397253
19219120,110392604,100,90,1000000.0,local,110397253
19020122,110421910,3,68,5419.0,local,110397253
19204123,3367883696,100,91,1000000.0,local,110397253
19223218,110460424,3,69,5205.0,local,110397253
19016222,110455260,100,92,1000000.0,local,110397253
19302041,110382886,3,70,5159.0,local,110397253
19215125,110392606,5,149,12527.0,local,110397253
19204132,3367883696,3,71,4944.0,local,110397253
19119205,110461566,5,150,11112.0,local,110397253
19222227,110454526,3,72,5171.0,local,110397253
18814050,110367728,0,25,2705.0,local,110397253
18817040,110382760,4,68,3383.0,local,110397253
19312141,110386918,4,69,3407.0,local,110397253
19215121,110438784,5,151,12644.0,local,110397253
19007121,110455262,100,93,1000000.0,local,110397253
19204135,3367883696,0,26,2533.0,local,110397253
19209226,110383326,5,152,11951.0,local,110397253
19216111,110383331,0,27,2371.0,local,110397253
19310202,110443299,5,153,12380.0,local,110397253
18814071,110396428,5,154,13823.0,local,110397253
19308223,2481944221,3,73,5071.0,local,110397253
18814012,110437088,5,155,13516.0,local,110397253
19218125,110392598,100,94,1000000.0,local,110397253
19222116,110410670,100,95,1000000.0,local,110397253
19314224,110366250,100,96,1000000.0,local,110397253
19008139,110348362,0,28,1964.0,local,110397253
19309202,110386918,2,47,2668.0,local,110397253
19312101,110386918,3,74,4747.0,local,110397253
19120214,110417190,5,156,13411.0,local,110397253
19014126,110421910,100,97,1000000.0,local,110397253
19114212,110348621,3,75,4912.0,local,110397253
19317103,110381021,1,27,2113.0,local,110397253
19110204,110412273,3,76,5205.0,local,110397253
19308136,2481944221,3,77,5514.0,local,110397253
19126121,110441845,5,157,13362.0,local,110397253
19308207,110413465,100,98,1000000.0,local,110397253
19313324,110414599,100,99,1000000.0,local,110397253
19022223,110392632,5,158,14126.0,local,110397253
19306101,110393241,100,100,1000000.0,local,110397253
19101137,110398027,2,48,2663.0,local,110397253
19004240,110348323,4,70,3058.0,local,110397253
19309204,110386918,2,49,3308.0,local,110397253
19221219,110392602,4,71,3463.0,local,110397253
19204248,110401288,5,159,14455.0,local,110397253
19220131,110372172,100,101,1000000.0,local,110397253
18814069,110367728,2,50,2645.0,local,110397253
19019131,2366744030,2,51,2673.0,local,110397253
19204237,110358680,5,160,13101.0,local,110397253
19218130,110410673,5,161,12860.0,local,110397253
19214225,110438786,4,72,3484.0,local,110397253
19006219,110435305,5,162,12793.0,local,110397253
18815070,3387083180,100,102,1000000.0,local,110397253
19313214,110421553,4,73,3094.0,local,110397253
19307412,110351008,100,103,1000000.0,local,110397253
19208249,110383612,5,163,13339.0,local,110397253
19204134,3367883696,2,52,3166.0,local,110397253
19204246,110358680,3,78,4936.0,local,110397253
19317214,110381017,5,164,13035.0,local,110397253
19311302,110386925,5,165,13220.0,local,110397253
19311111,110394015,2,53,3305.0,local,110397253
19222224,110392598,4,74,3340.0,local,110397253
19216202,110383610,3,79,4748.0,local,110397253
19125114,110417195,5,166,12343.0,local,110397253
19115117,110348621,4,75,3076.0,local,110397253
19206224,110382863,5,167,14157.0,local,110397253
19016109,110460422,5,168,13356.0,local,110397253
19312139,110451170,5,169,13769.0,local,110397253
19217226,110438785,4,76,3161.0,local,110397253
19219113,110459170,3,80,5303.0,local,110397253
19307513,110393241,2,54,3179.0,local,110397253
19013231,110414480,4,77,3510.0,local,110397253
18815080,110393217,1,28,2032.0,local,110397253
19209132,110401284,100,104,1000000.0,local,110397253
19317217,110421555,100,105,1000000.0,local,110397253
19308119,2481944221,5,170,13041.0,local,110397253
19310213,110443304,5,171,13877.0,local,110397253
19314215,1900719912,100,106,1000000.0,local,110397253
19020127,2366744030,5,172,13364.0,local,110397253
19215124,110392606,1,29,2472.0,local,110397253
19223115,110459170,0,29,2741.0,local,110397253
19307208,110393241,100,107,1000000.0,local,110397253
19218120,110392598,4,78,3199.0,local,110397253
19006217,110398036,1,30,2556.0,local,110397253
19220124,110372172,100,108,1000000.0,local,110397253
19115119,110392622,3,81,5168.0,local,110397253
19003128,110441915,4,79,3355.0,local,110397253
19310226,110443304,3,82,5214.0,local,110397253
19103238,110461563,4,80,3401.0,local,110397253
19205201,110382860,3,83,5220.0,local,110397253
19119115,110455254,3,84,5566.0,local,110397253
19219229,110392606,100,109,1000000.0,local,110397253
19125101,110388967,3,85,4727.0,local,110397253
19120213,110407256,100,110,1000000.0,local,110397253
19313312,110414599,5,173,13216.0,local,110397253
19308219,2481944221,100,111,1000000.0,local,110397253
19309221,110386918,3,86,5434.0,local,110397253
18818005,110393217,3,87,5317.0,local,110397253
19209127,110401286,1,31,2518.0,local,110397253
19117208,110392614,100,112,1000000.0,local,110397253
19112208,110366323,5,174,13078.0,local,110397253
19313339,110421520,4,81,3471.0,local,110397253
19128120,110417190,4,82,3461.0,local,110397253
19211215,110459167,4,83,3302.0,local,110397253
19118217,110392609,0,30,2330.0,local,110397253
19307510,110393241,100,113,1000000.0,local,110397253
19016223,110447261,5,175,12736.0,local,110397253
19313225,110421553,3,88,5456.0,local,110397253
19203155,3401274918,1,32,2143.0,local,110397253
18815024,110393217,3,89,4796.0,local,110397253
19310216,110443304,3,90,5232.0,local,110397253
19122214,110388967,3,91,5631.0,local,110397253
19102233,110392617,5,176,14382.0,local,110397253
19220129,110372172,100,114,1000000.0,local,110397253
19009209,110348362,5,177,14479.0,local,110397253
19219226,110460424,100,115,1000000.0,local,110397253
19114217,110348621,3,92,5163.0,local,110397253
19204236,110358680,5,178,14903.0,local,110397253
19011125,5071533356,3,93,5203.0,local,110397253
18814032,110367725,100,116,1000000.0,local,110397253
19303012,110381021,3,94,4784.0,local,110397253
19003131,110387961,100,117,1000000.0,local,110397253
19308129,2481944221,3,0,5292.0,local,110397253
19017109,312072227,5,0,5268.0,local,110397253
19311213,110386925,5,1,4840.0,local,110397253
