parcel,origin_osmid,comm,event_cnt,dept_time,type,destin_osmid
19012217,110441918,2,23,2904.0,local,110397253
19015121,110435310,5,7,5867.0,local,110397253
19308126,110413465,3,32,5259.0,local,110360959
19013127,110414480,2,24,2443.0,local,110397253
19104134,110422635,2,25,2873.0,local,110397253
19308221,2481944221,3,33,4798.0,local,110360959
19116126,110435295,3,34,5050.0,local,110397253
19317204,312078495,100,12,1000000.0,local,110360959
19108121,110443480,100,13,1000000.0,local,110397253
19313314,110414599,4,32,2870.0,local,110397253
19309220,110443301,3,35,5050.0,local,110397253
19216137,110383328,4,33,3439.0,local,110397253
19311214,110394015,4,34,3478.0,local,110397253
19313238,110445895,4,35,3243.0,local,110360959
18814074,110396428,100,14,1000000.0,local,110397253
19220121,110383331,4,36,2987.0,local,110360959
19221220,110383331,0,9,2688.0,local,110360959
19106115,110422635,3,36,5173.0,local,110360959
18815067,110393217,4,37,2693.0,local,110360959
19314109,110402623,4,38,3208.0,local,110360959
19309217,110451170,3,37,4647.0,local,110397253
19316220,110445895,4,39,2810.0,local,110397253
19115214,110348621,3,38,5465.0,local,110360959
19226203,110410670,100,15,1000000.0,local,110360959
19203154,110358680,100,16,1000000.0,local,110397253
19119215,110455254,4,40,2709.0,local,110397253
19108111,110443480,4,41,2965.0,local,110397253
18814068,110367725,4,42,3461.0,local,110360959
19312131,110451170,2,26,3040.0,local,110397253
18814057,110367728,5,8,5798.0,local,110360959
19016124,110438781,4,43,2731.0,local,110360959
19117216,110392614,2,27,3125.0,local,110397253
19207123,110401288,100,17,1000000.0,local,110397253
19312133,110451170,0,10,2305.0,local,110360959
19018118,110365447,4,44,3068.0,local,110397253
18815078,110393217,4,45,2963.0,local,110360959
19113216,110450448,2,28,3021.0,local,110397253
18814054,110367728,4,46,2855.0,local,110397253
19225107,110454526,0,11,2448.0,local,110397253
19021121,110392637,4,47,3447.0,local,110397253
18817042,110436759,2,29,2534.0,local,110397253
19307201,110393241,2,30,3159.0,local,110397253
18815090,110450104,2,31,3273.0,local,110397253
19219228,110392609,3,39,5445.0,local,110360959
19314115,110443304,5,9,5555.0,local,110397253
19225151,110457890,2,32,3007.0,local,110360959
19206110,110382867,4,48,2672.0,local,110397253
19220224,110372172,1,8,2030.0,local,110397253
19308210,2481944221,100,18,1000000.0,local,110360959
19119218,110392614,4,49,3097.0,local,110360959
19215241,110392609,4,50,3274.0,local,110397253
19022123,110365449,5,10,6035.0,local,110360959
19014221,110421909,3,40,4760.0,local,110360959
18814072,110393217,2,33,2782.0,local,110360959
19214231,110438786,3,41,5285.0,local,110360959
18815071,110450104,4,51,3350.0,local,110397253
19313236,110414599,2,34,3231.0,local,110397253
19316201,110445895,5,11,5982.0,local,110397253
19003129,110348323,4,52,3636.0,local,110397253
18810013,110396428,4,53,3494.0,local,110397253
18810005,110396428,4,54,3047.0,local,110360959
19317218,110421555,4,55,2866.0,local,110360959
19314305,110443304,100,19,1000000.0,local,110397253
19206220,110401282,2,35,2683.0,local,110397253
19311402,110443304,2,36,3181.0,local,110397253
19119107,110460424,4,56,3585.0,local,110360959
19312117,110451170,5,12,6322.0,local,110397253
18818001,110393217,3,42,4897.0,local,110360959
19112217,110392625,3,43,5043.0,local,110360959
19316226,110445895,2,37,2719.0,local,110360959
19221202,110392602,4,57,3280.0,local,110360959
19223103,110419729,4,58,3040.0,local,110360959
19314207,110421540,2,38,3106.0,local,110397253
19208234,110419724,4,59,3492.0,local,110360959
18817052,3387083166,4,60,2787.0,local,110397253
19209224,110401286,100,20,1000000.0,local,110360959
19015212,110398036,5,13,5664.0,local,110397253
19213234,110383328,4,61,2925.0,local,110360959
19226106,110410670,100,21,1000000.0,local,110360959
19209228,110401286,1,9,2606.0,local,110360959
19101138,110398027,4,62,2845.0,local,110360959
19315119,110394015,2,39,2787.0,local,110360959
19003130,110348357,1,10,2106.0,local,110360959
19205232,3367883696,4,63,2876.0,local,110360959
19302051,110367804,4,64,3136.0,local,110397253
19211110,110419727,1,11,2285.0,local,110397253
18815022,110393217,3,44,4620.0,local,110397253
18814035,973221268,1,12,2029.0,local,110360959
19122219,110388967,2,40,2980.0,local,110397253
19221210,110383333,0,12,2672.0,local,110360959
19212129,110383610,5,14,6345.0,local,110397253
19023114,110388962,100,22,1000000.0,local,110360959
19014220,110421910,4,65,2733.0,local,110360959
19316221,110445895,3,45,4646.0,local,110360959
19221224,110383331,100,23,1000000.0,local,110397253
19209227,110401286,3,46,5291.0,local,110360959
19216222,110419727,2,41,2820.0,local,110360959
19103210,110392611,100,24,1000000.0,local,110360959
19016224,110438781,3,47,5433.0,local,110397253
19114225,110407254,1,13,2404.0,local,110397253
18814029,110367728,4,66,3196.0,local,110397253
19316223,110445895,4,67,3182.0,local,110360959
18817033,110382855,4,68,3062.0,local,110360959
18810040,110396428,3,48,5219.0,local,110360959
19208236,110419724,2,42,2568.0,local,110360959
19214117,110410673,4,69,3130.0,local,110360959
19017119,312072227,4,70,3452.0,local,110397253
19108117,110443480,3,49,4972.0,local,110360959
18815062,110437088,4,71,3490.0,local,110360959
19307506,110350999,2,43,3137.0,local,110397253
19218229,110392598,4,72,3271.0,local,110397253
19210224,110401282,4,73,3259.0,local,110360959
19214223,110438786,2,44,3074.0,local,110360959
19004235,110441915,3,50,4613.0,local,110360959
18815064,110437088,4,74,3194.0,local,110397253
19219119,110392606,4,75,3629.0,local,110397253
19313228,110445895,2,45,2735.0,local,110397253
19208117,110419724,4,76,3578.0,local,110397253
19314105,110402623,3,51,5296.0,local,110360959
19205227,110383326,2,46,2594.0,local,110397253
19314303,110443304,100,25,1000000.0,local,110397253
19115217,110392620,0,13,2020.0,local,110360959
19310201,110350999,2,47,2705.0,local,110397253
19529015,110393217,3,52,4596.0,local,110397253
19108125,3945189978,4,77,3542.0,local,110360959
19302049,110367827,4,78,2943.0,local,110360959
19001205,110392830,2,48,3106.0,local,110360959
19108114,110412273,2,49,3143.0,local,110397253
19303037,110414616,3,53,4921.0,local,110397253
19303035,110414616,3,54,4898.0,local,110397253
19007133,110401292,2,50,3280.0,local,110360959
19013229,110441918,100,26,1000000.0,local,110397253
19312142,110451170,3,55,5304.0,local,110360959
18810004,110396428,3,56,5185.0,local,110360959
18815072,110450104,3,57,5478.0,local,110397253
19120104,110417188,5,15,6027.0,local,110397253
19004135,110414475,0,14,2352.0,local,110397253
19215232,110392609,4,79,2965.0,local,110360959
19117217,110392614,4,80,3125.0,local,110397253
18810036,110396428,5,16,5946.0,local,110397253
19127124,110441845,2,51,2657.0,local,110360959
19314306,110443304,100,27,1000000.0,local,110360959
19221222,110457890,2,52,2549.0,local,110360959
19313326,110414599,3,58,5197.0,local,110397253
19112115,110366323,3,59,5102.0,local,110360959
19102132,110435308,4,81,3000.0,local,110397253
18810038,110396428,100,28,1000000.0,local,110360959
19227001,3401274918,4,82,3059.0,local,110360959
19006114,110435305,3,60,4883.0,local,110360959
19216134,110383607,3,61,5384.0,local,110397253
19309210,110394015,4,83,3421.0,local,110360959
19217227,110383331,4,84,2918.0,local,110397253
19215209,110392606,3,62,5482.0,local,110397253
19313310,110414599,100,29,1000000.0,local,110397253
19313226,110421553,4,85,3610.0,local,110360959
18815058,110450104,3,63,5473.0,local,110397253
19212231,110419727,3,64,5051.0,local,110360959
19310219,110443301,100,30,1000000.0,local,110360959
19217225,110438785,5,17,6221.0,local,110397253
19310212,110443304,3,65,4882.0,local,110360959
19313201,110414599,100,31,1000000.0,local,110397253
19209102,110401284,2,53,2807.0,local,110397253
19224211,110372172,2,54,3121.0,local,110360959
19311113,110386925,3,66,5152.0,local,110360959
19313215,110421553,0,15,2157.0,local,110360959
19219225,110460424,4,86,3344.0,local,110360959
19213229,110383328,4,87,2915.0,local,110360959
19022221,110392632,5,18,5272.0,local,110397253
19210223,110401282,0,16,2182.0,local,110397253
19308137,2481944221,3,67,5386.0,local,110360959
19125122,110450446,2,55,2971.0,local,110397253
19212130,110419724,4,88,3076.0,local,110397253
19226206,110410670,3,68,4709.0,local,110360959
19314117,110443304,4,89,3052.0,local,110397253
19308123,110386918,2,56,2500.0,local,110397253
19020210,312072177,4,90,3026.0,local,110397253
19115215,110348621,2,57,2966.0,local,110397253
19102235,110398027,3,69,5250.0,local,110397253
19302050,110367827,2,58,3142.0,local,110397253
19307203,110393241,4,91,3559.0,local,110397253
19303034,110421555,4,92,3339.0,local,110397253
19008122,110412690,2,59,3058.0,local,110397253
19313227,110445895,2,60,3057.0,local,110397253
19310103,110443299,4,93,3295.0,local,110397253
19213210,110438785,3,70,4882.0,local,110397253
19021122,110365447,4,94,3483.0,local,110360959
19209229,110401286,3,71,5126.0,local,110360959
19128123,110417190,100,32,1000000.0,local,110360959
19313325,110414599,3,72,4624.0,local,110397253
19313318,110414599,4,95,3705.0,local,110397253
19009107,110392830,0,17,2280.0,local,110360959
19313341,110429434,4,96,3638.0,local,110397253
19102238,110392620,4,97,3300.0,local,110397253
19208118,110383326,3,73,5469.0,local,110360959
19023231,110392630,100,33,1000000.0,local,110397253
19217125,110438786,2,61,3077.0,local,110397253
19104116,110422635,4,98,2952.0,local,110397253
19103131,110392611,4,99,3849.0,local,110397253
19004134,110414478,4,100,3505.0,local,110397253
19314223,110421540,3,74,5394.0,local,110360959
19312102,110386918,4,101,3766.0,local,110397253
19306102,110393241,100,34,1000000.0,local,110397253
19313335,110421520,1,14,2075.0,local,110397253
19218126,110392598,4,102,3162.0,local,110397253
19103234,110461563,0,18,2145.0,local,110397253
18814058,110367728,100,35,1000000.0,local,110397253
19205202,110382860,100,36,1000000.0,local,110397253
19113219,110441857,4,103,3440.0,local,110360959
19125115,110417195,5,19,6173.0,local,110397253
18815074,110393217,3,75,5276.0,local,110360959
19116218,110398029,3,76,5248.0,local,110360959
18817053,3387083171,2,62,2752.0,local,110360959
18817031,110437088,3,77,5435.0,local,110360959
19113217,110417195,100,37,1000000.0,local,110360959
19217133,110392602,100,38,1000000.0,local,110397253
19312119,110451170,3,78,5217.0,local,110397253
19117213,110435295,100,39,1000000.0,local,110360959
19313315,110421540,100,40,1000000.0,local,110397253
19008130,110348362,2,63,3137.0,local,110360959
19004137,110414475,2,64,2883.0,local,110360959
19314101,110421520,2,65,2849.0,local,110360959
19217134,110392602,3,79,4901.0,local,110397253
18815083,110393217,4,104,3090.0,local,110397253
19007126,110455262,4,105,3139.0,local,110360959
19126124,110450446,3,80,4689.0,local,110360959
19123120,110388967,3,81,5439.0,local,110397253
19209225,110401286,100,41,1000000.0,local,110360959
19308116,2481944221,2,66,2592.0,local,110360959
19003310,110387967,3,82,4921.0,local,110360959
19205230,110401286,100,42,1000000.0,local,110360959
19313340,110421520,3,83,4682.0,local,110397253
19205124,110382863,3,84,5537.0,local,110360959
19308122,2481944221,2,67,2560.0,local,110397253
19223215,110459170,1,15,2417.0,local,110360959
19211131,110419724,1,16,2287.0,local,110397253
19226207,110454526,2,68,3078.0,local,110360959
19207118,110456934,0,19,2721.0,local,110397253
19213131,110438785,4,106,3095.0,local,110360959
18815020,110393217,3,85,4679.0,local,110360959
19317105,110381021,1,17,1934.0,local,110360959
19307402,110351008,100,43,1000000.0,local,110397253
19214208,110410673,4,107,3589.0,local,110360959
19217135,110392600,3,86,4976.0,local,110397253
19216128,110383607,3,87,5240.0,local,110360959
19210218,110401284,2,69,2561.0,local,110397253
19302025,110382886,4,108,3645.0,local,110397253
19212132,110383610,2,70,2569.0,local,110397253
19219118,110392604,2,71,2713.0,local,110360959
19114116,110398029,3,88,5420.0,local,110397253
19120109,110417188,2,72,2550.0,local,110360959
18814060,110367728,4,109,3679.0,local,110397253
19003309,110387946,100,44,1000000.0,local,110360959
19214120,110410673,2,73,2692.0,local,110397253
19012218,110441915,4,110,3275.0,local,110397253
18810041,110396428,4,111,3789.0,local,110397253
19107118,110427102,0,20,2105.0,local,110397253
19210220,110401282,1,18,2684.0,local,110360959
19308206,110413465,4,112,3407.0,local,110397253
19220223,110372172,3,89,5229.0,local,110360959
19004234,110414475,2,74,2592.0,local,110397253
19207226,110456932,3,90,4812.0,local,110360959
19122106,110412268,4,113,3835.0,local,110360959
19002109,110392834,2,75,2721.0,local,110360959
19023232,110366323,2,76,2827.0,local,110397253
19308112,2481944221,1,19,2299.0,local,110397253
19125120,110417193,3,91,5377.0,local,110360959
19005236,110381098,4,114,3817.0,local,110397253
19224111,110383333,2,77,2613.0,local,110360959
19307518,110443298,4,115,3309.0,local,110360959
19213132,110438785,2,78,2853.0,local,110397253
19315116,110386925,0,21,2356.0,local,110397253
19106124,110392632,2,79,2938.0,local,110360959
19221217,110392602,3,92,5546.0,local,110360959
18815059,110450104,4,116,3036.0,local,110397253
19311304,110394015,4,117,3256.0,local,110397253
19203202,110382855,4,118,3630.0,local,110360959
19022222,110365449,4,119,3762.0,local,110360959
19316227,312078495,0,22,2258.0,local,110397253
19124130,110388967,3,93,5245.0,local,110397253
19308222,2481944221,1,20,2822.0,local,110397253
19222226,110454526,3,94,5186.0,local,110360959
19308132,2481944221,4,120,3873.0,local,110360959
19206221,110401284,4,121,2965.0,local,110360959
19303007,110421555,4,122,3654.0,local,110397253
19213233,110383328,1,21,2049.0,local,110360959
19212134,110383610,2,80,2961.0,local,110397253
19313343,110421520,1,22,2803.0,local,110397253
19529014,110367804,3,95,5490.0,local,110397253
19224110,110372172,2,81,2536.0,local,110397253
19211132,110459167,4,123,3606.0,local,110360959
19227005,3401274918,3,96,5037.0,local,110360959
19118215,110392611,2,82,2952.0,local,110360959
19012219,110348357,4,124,3123.0,local,110360959
19018127,5071533356,3,97,4710.0,local,110397253
18814049,110396428,1,23,2173.0,local,110397253
19214205,110410673,3,98,5042.0,local,110360959
19218230,110392600,4,125,3936.0,local,110360959
19307202,110393241,3,99,5468.0,local,110360959
19221126,110392600,2,83,2709.0,local,110360959
19004133,110381097,4,126,3171.0,local,110360959
19313328,110429434,4,127,3318.0,local,110397253
19214226,110410673,2,84,3032.0,local,110397253
19207121,110401288,3,100,4651.0,local,110397253
19110110,110450448,4,128,3872.0,local,110397253
19221225,110392602,1,24,2555.0,local,110360959
19017120,312072227,2,85,3257.0,local,110360959
19112116,110450444,4,129,3788.0,local,110360959
19113114,110441857,2,86,2928.0,local,110397253
19012109,110348357,100,45,1000000.0,local,110360959
19316212,312078495,100,46,1000000.0,local,110360959
19001121,110412690,2,87,2901.0,local,110397253
19314214,1900719912,100,47,1000000.0,local,110397253
19310104,110443299,2,88,3300.0,local,110360959
19310204,110443301,3,101,4911.0,local,110397253
19004231,110414475,2,89,2588.0,local,110397253
19207122,110456934,2,90,2952.0,local,110360959
19221124,110454526,3,102,5466.0,local,110360959
19103233,110461563,5,20,6381.0,local,110397253
18810019,110396428,3,103,5263.0,local,110397253
19124127,110450446,3,104,5472.0,local,110360959
19005233,3945189981,1,25,2592.0,local,110397253
19116111,110435295,4,130,3870.0,local,110360959
19308113,2481944221,4,131,3542.0,local,110397253
19011127,5071533350,4,132,3779.0,local,110360959
19215234,110438784,100,48,1000000.0,local,110360959
19112114,110450444,4,133,3746.0,local,110397253
19218213,110392598,3,105,5045.0,local,110360959
19015202,110435310,4,134,3919.0,local,110360959
19212230,110419727,2,91,2518.0,local,110360959
19128124,110407258,4,135,3459.0,local,110397253
19312140,110386918,0,23,1972.0,local,110360959
19210226,110401282,2,92,2893.0,local,110397253
19219122,110392604,3,106,4892.0,local,110360959
19116105,110461566,1,26,2112.0,local,110397253
19316202,312078495,3,107,5177.0,local,110360959
19221212,110392602,100,49,1000000.0,local,110397253
19014130,110421910,2,93,3242.0,local,110397253
19310220,110443304,5,21,6287.0,local,110360959
19308215,110413465,100,50,1000000.0,local,110360959
19302061,110382886,3,108,5540.0,local,110397253
19127127,110454761,3,109,4881.0,local,110397253
19216228,110392604,3,110,4965.0,local,110397253
19109120,110388963,0,24,2751.0,local,110397253
19204235,110401288,100,51,1000000.0,local,110397253
19313313,110414599,4,136,3805.0,local,110360959
19216230,110383610,100,52,1000000.0,local,110397253
19109125,110412273,2,94,2777.0,local,110360959
19225211,110457890,4,137,3399.0,local,110360959
19214116,110410673,4,138,3378.0,local,110360959
19205129,110382863,5,22,6233.0,local,110397253
19307517,110443298,2,95,2902.0,local,110397253
19219120,110392604,100,53,1000000.0,local,110397253
19020122,110421910,2,96,2545.0,local,110397253
19204123,3367883696,100,54,1000000.0,local,110397253
19223218,110460424,2,97,2566.0,local,110360959
19016222,110455260,100,55,1000000.0,local,110397253
19302041,110382886,2,98,2788.0,local,110397253
19215125,110392606,3,111,5350.0,local,110360959
19204132,3367883696,2,99,2883.0,local,110397253
19119205,110461566,4,139,3773.0,local,110397253
19222227,110454526,2,100,3246.0,local,110397253
18814050,110367728,0,25,1906.0,local,110360959
18817040,110382760,3,112,4865.0,local,110360959
19312141,110386918,3,113,5368.0,local,110397253
19215121,110438784,4,140,3476.0,local,110397253
19007121,110455262,100,56,1000000.0,local,110397253
19204135,3367883696,0,26,2128.0,local,110397253
19209226,110383326,4,141,3456.0,local,110360959
19216111,110383331,0,27,2737.0,local,110397253
19310202,110443299,3,114,5512.0,local,110360959
18814071,110396428,4,142,3503.0,local,110360959
19308223,2481944221,2,101,2527.0,local,110360959
18814012,110437088,3,115,5299.0,local,110360959
19218125,110392598,100,57,1000000.0,local,110360959
19222116,110410670,100,58,1000000.0,local,110397253
19314224,110366250,100,59,1000000.0,local,110360959
19008139,110348362,0,28,2021.0,local,110360959
19309202,110386918,2,102,2971.0,local,110360959
19312101,110386918,3,116,5243.0,local,110397253
19120214,110417190,4,143,3660.0,local,110397253
19014126,110421910,4,144,3938.0,local,110360959
19114212,110348621,2,103,2812.0,local,110360959
19317103,110381021,1,27,1965.0,local,110360959
19110204,110412273,2,104,3322.0,local,110360959
19308136,2481944221,2,105,2589.0,local,110397253
19126121,110441845,4,145,3191.0,local,110397253
19308207,110413465,5,23,6086.0,local,110360959
19313324,110414599,4,146,3139.0,local,110397253
19022223,110392632,4,147,3620.0,local,110360959
19306101,110393241,4,148,3947.0,local,110360959
19101137,110398027,2,106,2791.0,local,110360959
19004240,110348323,3,117,5422.0,local,110397253
19309204,110386918,2,107,3054.0,local,110397253
19221219,110392602,3,118,4856.0,local,110360959
19204248,110401288,4,149,4010.0,local,110397253
19220131,110372172,4,150,4008.0,local,110397253
18814069,110367728,2,108,2577.0,local,110397253
19019131,2366744030,2,109,3100.0,local,110397253
19204237,110358680,4,151,3546.0,local,110360959
19218130,110410673,4,152,3494.0,local,110397253
19214225,110438786,3,119,4970.0,local,110360959
19006219,110435305,4,153,4137.0,local,110360959
18815070,3387083180,100,60,1000000.0,local,110360959
19313214,110421553,3,120,5220.0,local,110360959
19307412,110351008,100,61,1000000.0,local,110360959
19208249,110383612,3,121,5495.0,local,110397253
19204134,3367883696,2,110,3137.0,local,110360959
19204246,110358680,2,111,3059.0,local,110360959
19317214,110381017,4,154,3379.0,local,110360959
19311302,110386925,4,155,4018.0,local,110397253
19311111,110394015,2,112,2546.0,local,110360959
19222224,110392598,3,122,5510.0,local,110360959
19216202,110383610,2,113,2756.0,local,110397253
19125114,110417195,4,156,4011.0,local,110360959
19115117,110348621,3,123,4919.0,local,110360959
19206224,110382863,4,157,3190.0,local,110360959
19016109,110460422,4,158,3405.0,local,110397253
19312139,110451170,4,159,3954.0,local,110397253
19217226,110438785,3,124,5492.0,local,110360959
19219113,110459170,2,114,2771.0,local,110360959
19307513,110393241,2,115,2831.0,local,110397253
19013231,110414480,3,125,5196.0,local,110397253
18815080,110393217,1,28,2228.0,local,110360959
19209132,110401284,5,24,5680.0,local,110360959
19317217,110421555,5,25,5699.0,local,110397253
19308119,2481944221,4,160,3930.0,local,110360959
19310213,110443304,4,161,3473.0,local,110397253
19314215,1900719912,5,26,6254.0,local,110397253
19020127,2366744030,4,162,3908.0,local,110397253
19215124,110392606,1,29,2817.0,local,110360959
19223115,110459170,0,29,2390.0,local,110397253
19307208,110393241,100,62,1000000.0,local,110360959
19218120,110392598,3,126,4776.0,local,110360959
19006217,110398036,1,30,2727.0,local,110397253
19220124,110372172,4,163,4162.0,local,110397253
19115119,110392622,3,127,5309.0,local,110397253
19003128,110441915,3,128,5465.0,local,110397253
19310226,110443304,2,116,3153.0,local,110360959
19103238,110461563,3,129,5180.0,local,110397253
19205201,110382860,3,130,5080.0,local,110397253
19119115,110455254,3,131,5416.0,local,110360959
19219229,110392606,100,63,1000000.0,local,110360959
19125101,110388967,2,117,2974.0,local,110397253
19120213,110407256,100,64,1000000.0,local,110397253
19313312,110414599,4,164,3816.0,local,110397253
19308219,2481944221,100,65,1000000.0,local,110397253
19309221,110386918,2,118,3312.0,local,110397253
18818005,110393217,2,119,3346.0,local,110360959
19209127,110401286,1,31,2226.0,local,110397253
19117208,110392614,5,27,6986.0,local,110360959
19112208,110366323,4,165,3696.0,local,110397253
19313339,110421520,3,132,5398.0,local,110360959
19128120,110417190,3,133,5165.0,local,110397253
19211215,110459167,3,134,5455.0,local,110360959
19118217,110392609,0,30,2749.0,local,110397253
19307510,110393241,100,66,1000000.0,local,110397253
19016223,110447261,4,166,3769.0,local,110397253
19313225,110421553,3,135,4984.0,local,110360959
19203155,3401274918,1,32,2127.0,local,110397253
18815024,110393217,2,120,3115.0,local,110397253
19310216,110443304,3,136,5103.0,local,110360959
19122214,110388967,2,121,2446.0,local,110397253
19102233,110392617,4,167,3936.0,local,110360959
19220129,110372172,100,67,1000000.0,local,110397253
19009209,110348362,4,168,3523.0,local,110360959
19219226,110460424,5,28,7236.0,local,110397253
19114217,110348621,2,122,2575.0,local,110360959
19204236,110358680,4,169,3908.0,local,110397253
19011125,5071533356,2,123,2568.0,local,110397253
18814032,110367725,100,68,1000000.0,local,110397253
19303012,110381021,2,124,2653.0,local,110360959
19003131,110387961,4,170,3838.0,local,110397253
19308129,2481944221,3,0,5292.0,local,110397253
19017109,312072227,4,0,2868.0,local,110360959
19311213,110386925,4,1,2429.0,local,110397253
19119116,110455254,3,1,5360.0,local,110397253
19315123,110386925,2,0,2497.0,local,110397253
