parcel,origin_osmid,comm,event_cnt,dept_time,type,destin_osmid
19307506,110350999,4,67,3014.0,local,110360959
19016124,110438781,100,17,1000000.0,local,110360959
19122214,110388967,100,18,1000000.0,local,110397253
19221222,110457890,100,19,1000000.0,local,110360959
19115119,110392622,3,48,5279.0,local,110397253
19313325,110414599,0,10,2023.0,local,110360959
19203202,110382855,2,30,2682.0,local,110397253
18814060,110367728,100,20,1000000.0,local,110397253
19219226,110460424,3,49,4978.0,local,110360959
19309221,110386918,3,50,5445.0,local,110360959
19214116,110410673,4,68,3229.0,local,110360959
19102236,110398027,3,51,4805.0,local,110360959
18810038,110396428,4,69,3552.0,local,110397253
19220131,110372172,3,52,4911.0,local,110360959
19204133,110383612,4,70,2988.0,local,110397253
19224211,110372172,4,71,3674.0,local,110360959
19022131,110388962,100,21,1000000.0,local,110360959
19215124,110392606,4,72,3126.0,local,110360959
19215232,110392609,0,11,2646.0,local,110397253
19211214,110456934,3,53,4762.0,local,110360959
19125119,110417193,2,31,3156.0,local,110360959
19222117,110392598,3,54,4971.0,local,110360959
19313314,110414599,4,73,2929.0,local,110360959
19205232,3367883696,3,55,4974.0,local,110360959
19309222,110451170,3,56,4769.0,local,110397253
19003310,110387967,100,22,1000000.0,local,110397253
19116111,110435295,2,32,2892.0,local,110360959
19303012,110381021,3,57,4774.0,local,110360959
19214231,110438786,4,74,3544.0,local,110360959
19021123,110392637,0,12,2055.0,local,110397253
19001210,110401311,4,75,2997.0,local,110360959
19225151,110457890,5,8,5398.0,local,110397253
19311302,110386925,2,33,3095.0,local,110397253
19103134,110438782,5,9,5939.0,local,110397253
19102233,110392617,3,58,5230.0,local,110397253
19203154,110358680,4,76,3285.0,local,110397253
19317217,110421555,100,23,1000000.0,local,110360959
19214208,110410673,2,34,2464.0,local,110360959
19310104,110443299,100,24,1000000.0,local,110397253
19210222,110401282,100,25,1000000.0,local,110360959
18817043,110436759,4,77,3661.0,local,110360959
19315116,110386925,2,35,2882.0,local,110397253
18815059,110450104,1,15,2640.0,local,110360959
19018127,5071533356,4,78,3358.0,local,110360959
19023226,110392630,3,59,5359.0,local,110397253
19005242,3945189981,3,60,4809.0,local,110360959
19308221,2481944221,0,13,2768.0,local,110360959
19210226,110401282,0,14,2489.0,local,110360959
19003130,110348357,2,36,3062.0,local,110360959
19218126,110392598,4,79,3066.0,local,110360959
19219118,110392604,2,37,2844.0,local,110397253
19209132,110401284,100,26,1000000.0,local,110397253
19310116,110421520,4,80,2848.0,local,110360959
19013121,110381097,3,61,5442.0,local,110397253
18817031,110437088,2,38,3261.0,local,110360959
19214120,110410673,2,39,2595.0,local,110397253
19308223,2481944221,0,15,2485.0,local,110360959
19108117,110443480,4,81,3381.0,local,110360959
19125122,110450446,100,27,1000000.0,local,110397253
19114116,110398029,4,82,3334.0,local,110360959
18814057,110367728,2,40,3235.0,local,110397253
19008121,110412690,2,41,2972.0,local,110360959
18817042,110436759,4,83,3140.0,local,110397253
19204237,110358680,5,10,5691.0,local,110360959
19022132,110365447,4,84,3652.0,local,110397253
19219120,110392604,0,16,2177.0,local,110397253
19313214,110421553,1,16,2181.0,local,110360959
18815078,110393217,3,62,4925.0,local,110397253
19209136,110401284,100,28,1000000.0,local,110360959
18815022,110393217,3,63,4876.0,local,110360959
19112114,110450444,4,85,3643.0,local,110360959
19120212,110407258,100,29,1000000.0,local,110360959
19313335,110421520,3,64,4849.0,local,110397253
19211132,110459167,2,42,3089.0,local,110397253
19212142,110383610,2,43,2988.0,local,110397253
19109125,110412273,3,65,5227.0,local,110360959
19206217,110382867,3,66,4980.0,local,110360959
19313341,110429434,2,44,3005.0,local,110397253
19205230,110401286,4,86,3297.0,local,110397253
19308115,2481944221,100,30,1000000.0,local,110360959
18814032,110367725,5,11,5549.0,local,110360959
19106124,110392632,100,31,1000000.0,local,110397253
19003206,110387957,1,17,2689.0,local,110360959
19313328,110429434,4,87,3084.0,local,110360959
19314215,1900719912,3,67,5330.0,local,110397253
19307208,110393241,1,18,1968.0,local,110397253
18814054,110367728,2,45,2583.0,local,110360959
19307517,110443298,4,88,3185.0,local,110360959
19308118,2481944221,4,89,3597.0,local,110397253
19210218,110401284,100,32,1000000.0,local,110360959
18810035,110396428,3,68,5076.0,local,110360959
19208119,110383612,2,46,3169.0,local,110360959
19205228,3367883696,2,47,2673.0,local,110360959
19220215,110383607,100,33,1000000.0,local,110397253
19014129,110398036,4,90,3140.0,local,110397253
19308112,2481944221,4,91,2976.0,local,110360959
19016222,110455260,2,48,2831.0,local,110360959
19218125,110392598,4,92,3302.0,local,110360959
19222227,110454526,100,34,1000000.0,local,110397253
19115120,110348621,3,69,5412.0,local,110360959
19313324,110414599,4,93,3113.0,local,110397253
19211131,110419724,0,17,2568.0,local,110397253
19103131,110392611,4,94,3820.0,local,110360959
18815024,110393217,4,95,2925.0,local,110360959
19004234,110414475,4,96,3779.0,local,110360959
19218130,110410673,2,49,2809.0,local,110360959
19220121,110383331,2,50,2848.0,local,110360959
19308205,110413465,2,51,2970.0,local,110360959
19214226,110410673,3,70,5285.0,local,110397253
19310212,110443304,4,97,3725.0,local,110397253
19007124,110455262,4,98,3264.0,local,110397253
19219228,110392609,2,52,2572.0,local,110397253
19529015,110393217,4,99,3330.0,local,110360959
19311214,110394015,2,53,2932.0,local,110397253
19122224,110388967,100,35,1000000.0,local,110360959
19313311,110414599,4,100,3499.0,local,110360959
19013229,110441918,3,71,5257.0,local,110397253
19308117,2481944221,3,72,5316.0,local,110360959
19210114,110401282,3,73,5264.0,local,110397253
19204236,110358680,100,36,1000000.0,local,110360959
19117208,110392614,4,101,3007.0,local,110360959
19301023,110450104,4,102,3336.0,local,110360959
19008138,110348362,100,37,1000000.0,local,110397253
19209228,110401286,2,54,2593.0,local,110397253
18810036,110396428,3,74,5067.0,local,110360959
18814012,110437088,4,103,2934.0,local,110360959
19313312,110414599,3,75,5472.0,local,110360959
19313315,110421540,100,38,1000000.0,local,110360959
19113113,110441857,100,39,1000000.0,local,110397253
19022223,110392632,2,55,2431.0,local,110397253
19212140,110419724,1,19,2600.0,local,110397253
19103233,110461563,4,104,3206.0,local,110360959
19313236,110414599,3,76,4854.0,local,110360959
19205227,110383326,4,105,3484.0,local,110360959
19303007,110421555,5,12,6039.0,local,110360959
19001209,110401311,4,106,3066.0,local,110360959
19022221,110392632,4,107,2981.0,local,110397253
19317103,110381021,2,56,2807.0,local,110360959
19302051,110367804,4,108,3445.0,local,110360959
19308129,2481944221,4,109,3767.0,local,110397253
19119107,110460424,5,13,6070.0,local,110397253
19227001,3401274918,3,77,4787.0,local,110360959
19310202,110443299,1,20,2116.0,local,110360959
19207121,110401288,3,78,4823.0,local,110360959
19306102,110393241,2,57,3267.0,local,110360959
19312139,110451170,3,79,4923.0,local,110360959
19125114,110417195,5,14,5508.0,local,110360959
19221126,110392600,3,80,4706.0,local,110397253
19215234,110438784,5,15,5709.0,local,110360959
19101135,110392622,4,110,3311.0,local,110360959
19309210,110394015,4,111,3182.0,local,110397253
18814069,110367728,4,112,3691.0,local,110397253
19313316,110421540,100,40,1000000.0,local,110360959
19307203,110393241,3,81,5279.0,local,110397253
19122221,110412268,5,16,6307.0,local,110360959
19209127,110401286,3,82,4964.0,local,110397253
19313238,110445895,2,58,3272.0,local,110397253
19312140,110386918,100,41,1000000.0,local,110397253
19302041,110382886,3,83,4652.0,local,110397253
19209102,110401284,2,59,2733.0,local,110397253
19309218,110451170,0,18,1883.0,local,110360959
19109120,110388963,100,42,1000000.0,local,110397253
19311113,110386925,3,84,5436.0,local,110397253
19221124,110454526,4,113,3072.0,local,110397253
19311213,110386925,3,85,5491.0,local,110360959
19110202,110388965,2,60,2904.0,local,110397253
19221223,110383333,4,114,3318.0,local,110397253
19001121,110412690,3,86,5292.0,local,110360959
19006217,110398036,2,61,2901.0,local,110397253
19210224,110401282,4,115,3543.0,local,110397253
19125101,110388967,3,87,5442.0,local,110360959
18817019,3401274918,4,116,3570.0,local,110397253
19020210,312072177,4,117,3721.0,local,110397253
18817033,110382855,4,118,3574.0,local,110397253
19221224,110383331,4,119,3147.0,local,110360959
19110204,110412273,100,43,1000000.0,local,110397253
19313343,110421520,2,62,2855.0,local,110397253
18815026,110393217,4,120,3745.0,local,110397253
19112115,110366323,2,63,3234.0,local,110397253
19308122,2481944221,3,88,5448.0,local,110397253
19204123,3367883696,100,44,1000000.0,local,110360959
19307201,110393241,2,64,3299.0,local,110360959
19006114,110435305,100,45,1000000.0,local,110397253
19307516,110393241,3,89,5274.0,local,110397253
19216111,110383331,3,90,5062.0,local,110397253
19013127,110414480,3,91,4808.0,local,110360959
19217227,110383331,100,46,1000000.0,local,110360959
19317218,110421555,2,65,3042.0,local,110360959
19215209,110392606,3,92,5466.0,local,110360959
19220124,110372172,4,121,3109.0,local,110397253
19315122,110366250,3,93,5395.0,local,110360959
19216137,110383328,2,66,2970.0,local,110360959
19117217,110392614,4,122,3089.0,local,110397253
18815080,110393217,3,94,4736.0,local,110397253
19004135,110414475,4,123,3209.0,local,110397253
19128129,110441845,3,95,5512.0,local,110397253
19006105,110447260,2,67,2464.0,local,110397253
19219119,110392606,3,96,5059.0,local,110397253
19209229,110401286,2,68,3010.0,local,110397253
19112217,110392625,4,124,3916.0,local,110397253
18818005,110393217,3,97,4931.0,local,110360959
19224111,110383333,3,98,5470.0,local,110360959
19221220,110383331,2,69,3068.0,local,110360959
19302050,110367827,4,125,3537.0,local,110360959
19104134,110422635,4,126,3805.0,local,110397253
19104116,110422635,5,17,6452.0,local,110360959
19314223,110421540,0,19,2428.0,local,110360959
19207123,110401288,3,99,4934.0,local,110360959
19312102,110386918,2,70,2766.0,local,110397253
19209227,110401286,4,127,3336.0,local,110360959
18810027,110396428,4,128,3418.0,local,110360959
19307511,110393241,5,18,6429.0,local,110360959
19309203,110386918,2,71,2948.0,local,110360959
19208117,110419724,2,72,2736.0,local,110360959
19004235,110441915,0,20,2554.0,local,110397253
19214223,110438786,4,129,3984.0,local,110360959
19205129,110382863,3,100,4757.0,local,110397253
19223115,110459170,4,130,3185.0,local,110397253
19310213,110443304,4,131,3775.0,local,110397253
18817041,110436759,4,132,3394.0,local,110360959
19113216,110450448,3,101,4712.0,local,110397253
19215116,110438784,3,102,5071.0,local,110360959
19308210,2481944221,3,103,5193.0,local,110397253
19309202,110386918,2,73,2928.0,local,110360959
19016109,110460422,4,133,3890.0,local,110397253
19101126,110392622,2,74,3116.0,local,110397253
19227006,3401274918,5,19,6557.0,local,110397253
19127124,110441845,3,104,4876.0,local,110397253
19308119,2481944221,4,134,3617.0,local,110397253
19014126,110421910,2,75,2947.0,local,110360959
19204132,3367883696,3,105,4665.0,local,110397253
19222224,110392598,4,135,3638.0,local,110397253
19204248,110401288,3,106,5370.0,local,110397253
18815083,110393217,2,76,2624.0,local,110397253
19316222,110445895,100,47,1000000.0,local,110397253
19112208,110366323,4,136,3809.0,local,110360959
18814050,110367728,2,77,2737.0,local,110360959
19216202,110383610,1,21,2792.0,local,110397253
19016224,110438781,4,137,3867.0,local,110397253
19017118,312072227,4,138,3864.0,local,110360959
19211110,110419727,0,21,2345.0,local,110360959
19004137,110414475,4,139,3677.0,local,110360959
19310115,110429434,100,48,1000000.0,local,110397253
19101137,110398027,4,140,3869.0,local,110397253
19302049,110367827,4,141,3763.0,local,110360959
19120104,110417188,4,142,3773.0,local,110397253
19227005,3401274918,0,22,2572.0,local,110397253
19221225,110392602,3,107,5282.0,local,110360959
19015202,110435310,3,108,4652.0,local,110360959
19308116,2481944221,5,20,6402.0,local,110397253
19117216,110392614,4,143,3414.0,local,110397253
18810004,110396428,4,144,3680.0,local,110360959
19127125,110454761,1,22,2336.0,local,110360959
19221202,110392602,0,23,2133.0,local,110397253
18817040,110382760,3,109,4716.0,local,110360959
19012219,110348357,3,110,4656.0,local,110397253
19021122,110365447,4,145,3756.0,local,110397253
19204235,110401288,0,24,2508.0,local,110360959
19004136,110414475,3,111,5465.0,local,110360959
19222116,110410670,5,21,5818.0,local,110360959
18810005,110396428,5,22,5826.0,local,110360959
19226106,110410670,4,146,3216.0,local,110397253
18814049,110396428,0,25,2586.0,local,110360959
19316201,110445895,2,78,3113.0,local,110360959
19310204,110443301,4,147,4001.0,local,110360959
19209226,110383326,100,49,1000000.0,local,110397253
19223211,110460424,4,148,3441.0,local,110397253
19225107,110454526,2,79,2521.0,local,110397253
19114225,110407254,4,149,3781.0,local,110397253
19313228,110445895,2,80,3135.0,local,110397253
19124130,110388967,2,81,3235.0,local,110360959
19013231,110414480,4,150,3521.0,local,110397253
19313306,110421520,2,82,2713.0,local,110360959
19210220,110401282,4,151,3644.0,local,110397253
19206110,110382867,4,152,3465.0,local,110360959
19309217,110451170,0,26,2379.0,local,110360959
18814058,110367728,5,23,5838.0,local,110397253
19313307,110421520,2,83,2779.0,local,110360959
19116105,110461566,1,23,2747.0,local,110397253
19211215,110459167,100,50,1000000.0,local,110397253
19313227,110445895,4,153,3622.0,local,110397253
19212231,110419727,2,84,2622.0,local,110360959
18815084,110393217,4,154,4049.0,local,110360959
19108111,110443480,3,112,5010.0,local,110360959
19216136,110383607,4,155,3396.0,local,110397253
19213211,110438785,3,113,4802.0,local,110360959
19314225,1900719912,100,51,1000000.0,local,110360959
19315120,110386925,3,114,5426.0,local,110397253
18815060,110450104,4,156,3517.0,local,110397253
19023231,110392630,4,157,3660.0,local,110397253
19118215,110392611,4,158,3880.0,local,110360959
19314304,110402623,2,85,2898.0,local,110360959
19127127,110454761,2,86,3218.0,local,110397253
19217135,110392600,5,24,6556.0,local,110360959
19108121,110443480,4,159,3418.0,local,110360959
19316215,110421553,5,25,6781.0,local,110397253
19125115,110417195,3,115,5474.0,local,110397253
19128123,110417190,2,87,3125.0,local,110397253
19302061,110382886,100,52,1000000.0,local,110397253
19314117,110443304,4,160,3735.0,local,110360959
19213233,110383328,2,88,2615.0,local,110397253
19020122,110421910,3,116,5143.0,local,110397253
19113219,110441857,0,27,2404.0,local,110397253
19220224,110372172,0,28,2419.0,local,110397253
19308222,2481944221,2,89,2928.0,local,110360959
19106123,110422635,2,90,3335.0,local,110360959
18810023,110396428,0,29,1999.0,local,110360959
18814068,110367725,2,91,2996.0,local,110360959
19004132,110381098,5,26,6710.0,local,110360959
19014220,110421910,100,53,1000000.0,local,110360959
19205125,110401286,3,117,5448.0,local,110360959
18814029,110367728,4,161,3438.0,local,110360959
19216134,110383607,3,118,5334.0,local,110397253
18814074,110396428,4,162,3903.0,local,110397253
19220201,110383607,0,30,2054.0,local,110397253
19309219,110394015,4,163,3601.0,local,110360959
19022222,110365449,5,27,6325.0,local,110360959
19122223,110412268,100,54,1000000.0,local,110360959
19208234,110419724,0,31,2547.0,local,110397253
19221210,110383333,2,92,3335.0,local,110360959
19317204,312078495,3,119,5200.0,local,110360959
19002109,110392834,4,164,3889.0,local,110397253
18815072,110450104,4,165,4022.0,local,110397253
18815058,110450104,2,93,3326.0,local,110397253
19219113,110459170,2,94,2495.0,local,110397253
19316202,312078495,100,55,1000000.0,local,110397253
19212132,110383610,0,32,2207.0,local,110360959
18810041,110396428,2,95,3050.0,local,110397253
19113217,110417195,100,56,1000000.0,local,110397253
19003309,110387946,4,166,4174.0,local,110397253
19216222,110419727,100,57,1000000.0,local,110360959
19223103,110419729,0,33,2742.0,local,110360959
19008122,110412690,5,28,6653.0,local,110360959
18814062,110367725,4,167,3884.0,local,110360959
19309204,110386918,2,96,3339.0,local,110360959
19219229,110392606,4,168,3739.0,local,110397253
19114217,110348621,3,120,5215.0,local,110360959
19115214,110348621,3,121,5579.0,local,110360959
19218213,110392598,3,122,4922.0,local,110360959
19102132,110435308,4,169,3427.0,local,110360959
19116218,110398029,3,123,4799.0,local,110397253
19308219,2481944221,4,170,3746.0,local,110360959
19306105,110393241,100,58,1000000.0,local,110360959
19108125,3945189978,3,124,5550.0,local,110397253
19222226,110454526,4,171,3883.0,local,110397253
19313310,110414599,4,172,4082.0,local,110397253
19309220,110443301,4,173,3554.0,local,110397253
19308126,110413465,2,97,2973.0,local,110397253
19212230,110419727,100,59,1000000.0,local,110397253
19529014,110367804,4,174,3951.0,local,110360959
19306101,110393241,3,125,4947.0,local,110360959
19314207,110421540,2,98,3249.0,local,110397253
19314109,110402623,3,126,5337.0,local,110397253
19313318,110414599,4,175,4235.0,local,110397253
19003131,110387961,4,176,3363.0,local,110397253
19128124,110407258,0,34,2563.0,local,110397253
19218120,110392598,5,29,6408.0,local,110360959
19307202,110393241,2,99,3123.0,local,110360959
19215241,110392609,5,30,6689.0,local,110360959
19307402,110351008,4,177,4062.0,local,110360959
19114212,110348621,4,178,3341.0,local,110397253
19009107,110392830,3,127,4750.0,local,110397253
19011127,5071533350,3,128,5554.0,local,110360959
19311111,110394015,2,100,3273.0,local,110397253
19217125,110438786,2,101,3257.0,local,110397253
19216228,110392604,5,31,6533.0,local,110360959
19119116,110455254,2,102,3164.0,local,110397253
19214225,110438786,2,103,2806.0,local,110397253
19310102,110443299,3,129,5189.0,local,110360959
19110205,110412273,3,130,4897.0,local,110397253
19122106,110412268,4,179,3413.0,local,110360959
18815070,3387083180,2,104,2854.0,local,110397253
19221217,110392602,2,105,3300.0,local,110360959
19020127,2366744030,100,60,1000000.0,local,110397253
19004231,110414475,2,106,2832.0,local,110397253
19303035,110414616,5,32,6315.0,local,110397253
19102238,110392620,3,131,4867.0,local,110360959
19307510,110393241,1,24,2662.0,local,110397253
19313201,110414599,100,61,1000000.0,local,110397253
19022230,110388962,2,107,3127.0,local,110360959
18815088,110393217,2,108,3004.0,local,110397253
19215125,110392606,4,180,4067.0,local,110360959
19007126,110455262,4,181,4252.0,local,110360959
19312117,110451170,0,35,2661.0,local,110397253
19208249,110383612,4,182,3344.0,local,110360959
19205122,110382863,3,132,5436.0,local,110397253
19119205,110461566,4,183,4165.0,local,110397253
19302026,110367804,5,33,6627.0,local,110360959
19310216,110443304,4,184,3808.0,local,110360959
19314214,1900719912,3,133,5575.0,local,110360959
19203162,3401274918,100,62,1000000.0,local,110360959
19008130,110348362,3,134,5059.0,local,110360959
19121119,110407258,3,135,5356.0,local,110360959
19218230,110392600,3,136,5040.0,local,110360959
19308136,2481944221,3,137,5198.0,local,110360959
19102235,110398027,2,109,3104.0,local,110360959
19204134,3367883696,4,185,3696.0,local,110397253
19125120,110417193,3,138,5009.0,local,110360959
19117213,110435295,4,186,3550.0,local,110360959
19006219,110435305,2,110,2840.0,local,110397253
19120214,110417190,1,0,2087.0,local,110360959
19212130,110419724,4,0,2656.0,local,110397253
19216230,110383610,2,0,2589.0,local,110397253
19004240,110348323,4,1,3129.0,local,110360959
19120110,110407258,5,0,5373.0,local,110360959
