parcel,origin_osmid,comm,event_cnt,dept_time,type,destin_osmid
19209227,110401286,0,4,2611.0,local,110397253
19308126,110413465,5,18,6930.0,local,110397253
19313236,110414599,5,19,6386.0,local,110397253
19303012,110381021,5,20,6086.0,local,110397253
19023232,110366323,100,11,1000000.0,local,110397253
19205202,110382860,4,6,3112.0,local,110397253
19004133,110381097,3,9,4651.0,local,110397253
18814060,110367728,3,10,5094.0,local,110397253
19016224,110438781,4,7,2444.0,local,110397253
19215116,110438784,2,6,2641.0,local,110397253
19216228,110392604,3,11,4956.0,local,110397253
19313315,110421540,1,1,1941.0,local,110397253
19220223,110372172,5,21,6183.0,local,110397253
18815083,110393217,0,5,2109.0,local,110397253
19313214,110421553,4,8,2519.0,local,110397253
19004134,110414478,5,22,6256.0,local,110397253
19223115,110459170,100,12,1000000.0,local,110397253
18810041,110396428,1,2,2624.0,local,110397253
19001205,110392830,100,13,1000000.0,local,110397253
18810004,110396428,3,12,4941.0,local,110397253
19012109,110348357,2,7,2458.0,local,110397253
18810040,110396428,2,8,2551.0,local,110397253
19018118,110365447,1,3,2193.0,local,110397253
19022132,110365447,5,23,6258.0,local,110397253
19307201,110393241,3,13,4798.0,local,110397253
19003309,110387946,1,4,1997.0,local,110397253
19115215,110348621,1,5,2824.0,local,110397253
19219119,110392606,4,9,2689.0,local,110397253
19317105,110381021,4,10,3328.0,local,110397253
19312133,110451170,0,6,2487.0,local,110397253
19203162,3401274918,5,24,6805.0,local,110397253
19222116,110410670,5,25,5905.0,local,110397253
19112208,110366323,5,26,6017.0,local,110397253
19006217,110398036,100,14,1000000.0,local,110397253
18815071,110450104,100,15,1000000.0,local,110397253
19126125,110450446,4,11,2747.0,local,110397253
19313318,110414599,5,27,6693.0,local,110397253
19314305,110443304,4,12,2684.0,local,110397253
19014221,110421909,5,28,6522.0,local,110397253
19302061,110382886,1,6,2255.0,local,110397253
19123120,110388967,5,29,6372.0,local,110397253
19023226,110392630,100,16,1000000.0,local,110397253
19209224,110401286,4,13,3334.0,local,110397253
19103234,110461563,4,14,2855.0,local,110397253
19313227,110445895,5,30,7131.0,local,110397253
19114116,110398029,5,31,7077.0,local,110397253
19529014,110367804,4,15,2814.0,local,110397253
19219113,110459170,100,17,1000000.0,local,110397253
19215232,110392609,5,32,7203.0,local,110397253
19208115,110419724,4,16,2960.0,local,110397253
19008140,312072227,5,33,7320.0,local,110397253
19307203,110393241,100,18,1000000.0,local,110397253
18815090,110450104,4,17,3347.0,local,110397253
19017109,312072227,1,7,2326.0,local,110397253
19203154,110358680,5,34,6365.0,local,110397253
19308112,2481944221,5,35,7537.0,local,110397253
19128123,110417190,3,14,5113.0,local,110397253
19004234,110414475,100,19,1000000.0,local,110397253
19207123,110401288,100,20,1000000.0,local,110397253
19307510,110393241,3,15,4733.0,local,110397253
18810035,110396428,5,36,7120.0,local,110397253
19107118,110427102,4,18,2931.0,local,110397253
19113114,110441857,5,37,6741.0,local,110397253
18810013,110396428,3,16,4791.0,local,110397253
18815072,110450104,3,17,4612.0,local,110397253
19021122,110365447,2,9,2426.0,local,110397253
19204248,110401288,4,19,2485.0,local,110397253
19209132,110401284,4,20,3215.0,local,110397253
19308122,2481944221,5,38,7875.0,local,110397253
19313238,110445895,2,10,3042.0,local,110397253
19206110,110382867,2,11,2729.0,local,110397253
19120214,110417190,100,21,1000000.0,local,110397253
19316226,110445895,5,39,6796.0,local,110397253
19316227,312078495,4,21,3321.0,local,110397253
19001209,110401311,100,22,1000000.0,local,110397253
19309210,110394015,1,8,2711.0,local,110397253
18814049,110396428,3,18,5159.0,local,110397253
19217227,110383331,5,40,7959.0,local,110397253
18815084,110393217,4,22,3348.0,local,110397253
19003129,110348323,4,23,2911.0,local,110397253
19103238,110461563,3,19,4753.0,local,110397253
19313311,110414599,4,24,2749.0,local,110397253
19310220,110443304,4,25,3362.0,local,110397253
19311304,110394015,2,12,3119.0,local,110397253
19016109,110460422,5,41,7251.0,local,110397253
18814050,110367728,4,26,3187.0,local,110397253
19023114,110388962,3,20,5098.0,local,110397253
19205129,110382863,100,23,1000000.0,local,110397253
19311111,110394015,0,7,2215.0,local,110397253
19307506,110350999,5,42,7378.0,local,110397253
19212132,110383610,3,21,5012.0,local,110397253
19117216,110392614,5,43,7297.0,local,110397253
19310222,110443301,5,44,7682.0,local,110397253
19022230,110388962,5,45,7825.0,local,110397253
19307518,110443298,1,9,2036.0,local,110397253
18814068,110367725,3,22,4969.0,local,110397253
18810036,110396428,5,46,7808.0,local,110397253
19211132,110459167,5,47,7708.0,local,110397253
19124130,110388967,100,24,1000000.0,local,110397253
19309204,110386918,0,8,2727.0,local,110397253
19309218,110451170,5,48,7676.0,local,110397253
19220129,110372172,100,25,1000000.0,local,110397253
18817031,110437088,5,49,6916.0,local,110397253
19209127,110401286,2,13,2578.0,local,110397253
19117208,110392614,2,14,2535.0,local,110397253
19311113,110386925,5,50,7630.0,local,110397253
18814074,110396428,100,26,1000000.0,local,110397253
19308207,110413465,4,27,3406.0,local,110397253
18810027,110396428,5,51,7546.0,local,110397253
19307402,110351008,3,23,5183.0,local,110397253
19310216,110443304,5,52,7733.0,local,110397253
19020122,110421910,3,24,4761.0,local,110397253
19102132,110435308,0,9,2402.0,local,110397253
19313225,110421553,3,25,4782.0,local,110397253
19008130,110348362,4,28,3202.0,local,110397253
19219118,110392604,100,27,1000000.0,local,110397253
19307513,110393241,5,53,8139.0,local,110397253
19312141,110386918,4,29,3196.0,local,110397253
19204133,110383612,5,54,7799.0,local,110397253
18817053,3387083171,5,55,7812.0,local,110397253
19015121,110435310,100,28,1000000.0,local,110397253
18810019,110396428,100,29,1000000.0,local,110397253
19017113,312072227,3,26,5207.0,local,110397253
19221202,110392602,4,30,3270.0,local,110397253
19212230,110419727,100,30,1000000.0,local,110397253
19013231,110414480,4,31,2964.0,local,110397253
19116218,110398029,5,56,7683.0,local,110397253
19112114,110450444,5,57,8542.0,local,110397253
19223215,110459170,2,15,2656.0,local,110397253
19109125,110412273,2,16,2631.0,local,110397253
19308118,2481944221,2,17,2746.0,local,110397253
19007133,110401292,4,32,3331.0,local,110397253
19206224,110382863,3,27,5298.0,local,110397253
19226207,110454526,2,18,2627.0,local,110397253
19314115,110443304,5,58,7366.0,local,110397253
19121115,110407258,2,19,3246.0,local,110397253
19103134,110438782,5,59,7918.0,local,110397253
19313201,110414599,100,31,1000000.0,local,110397253
19212129,110383610,2,20,2878.0,local,110397253
19313328,110429434,100,32,1000000.0,local,110397253
19315121,110386925,0,10,2067.0,local,110397253
19222224,110392598,1,10,2154.0,local,110397253
19205228,3367883696,4,33,2609.0,local,110397253
19308205,110413465,2,21,3014.0,local,110397253
19115214,110348621,2,22,2666.0,local,110397253
19128129,110441845,5,60,8316.0,local,110397253
18814071,110396428,2,23,2490.0,local,110397253
19314101,110421520,3,28,5443.0,local,110397253
19023231,110392630,5,61,7755.0,local,110397253
19205125,110401286,5,62,7642.0,local,110397253
19204132,3367883696,5,63,8283.0,local,110397253
19012219,110348357,3,29,5383.0,local,110397253
19004135,110414475,4,34,3278.0,local,110397253
19223112,110419729,3,30,5287.0,local,110397253
18814012,110437088,5,64,9059.0,local,110397253
19209229,110401286,5,65,8019.0,local,110397253
19220131,110372172,100,33,1000000.0,local,110397253
19012217,110441918,4,35,3166.0,local,110397253
19117217,110392614,4,36,3241.0,local,110397253
19310104,110443299,100,34,1000000.0,local,110397253
19221217,110392602,100,35,1000000.0,local,110397253
19110204,110412273,3,31,5001.0,local,110397253
19207118,110456934,3,32,5350.0,local,110397253
19110202,110388965,2,24,2846.0,local,110397253
18818001,110393217,100,36,1000000.0,local,110397253
19302049,110367827,2,25,2952.0,local,110397253
19011125,5071533356,100,37,1000000.0,local,110397253
19119107,110460424,2,26,2919.0,local,110397253
19120109,110417188,100,38,1000000.0,local,110397253
19223218,110460424,100,39,1000000.0,local,110397253
19102236,110398027,100,40,1000000.0,local,110397253
19220124,110372172,5,66,8500.0,local,110397253
19307412,110351008,0,11,2618.0,local,110397253
19210226,110401282,100,41,1000000.0,local,110397253
19313341,110429434,0,12,2452.0,local,110397253
19211215,110459167,1,11,2242.0,local,110397253
19005242,3945189981,2,27,2964.0,local,110397253
19218213,110392598,3,33,4706.0,local,110397253
19313307,110421520,1,12,2516.0,local,110397253
19308210,2481944221,0,13,2580.0,local,110397253
18817033,110382855,5,67,9197.0,local,110397253
19003310,110387967,2,28,2811.0,local,110397253
19205124,110382863,100,42,1000000.0,local,110397253
19311302,110386925,5,68,8666.0,local,110397253
18815058,110450104,5,69,8842.0,local,110397253
19308116,2481944221,0,14,2220.0,local,110397253
19217134,110392602,5,70,8562.0,local,110397253
19219226,110460424,2,29,2879.0,local,110397253
19203155,3401274918,100,43,1000000.0,local,110397253
19204134,3367883696,100,44,1000000.0,local,110397253
19016223,110447261,100,45,1000000.0,local,110397253
19220121,110383331,5,71,8573.0,local,110397253
19219122,110392604,5,72,8671.0,local,110397253
19011127,5071533350,1,13,2180.0,local,110397253
19108121,110443480,4,37,2932.0,local,110397253
19315122,110366250,5,73,8065.0,local,110397253
19212231,110419727,100,46,1000000.0,local,110397253
19214231,110438786,100,47,1000000.0,local,110397253
19022222,110365449,1,14,2456.0,local,110397253
19009107,110392830,4,38,3154.0,local,110397253
19125115,110417195,3,34,5195.0,local,110397253
19116105,110461566,3,35,5000.0,local,110397253
19120104,110417188,100,48,1000000.0,local,110397253
19312140,110386918,3,36,5047.0,local,110397253
19309228,110394015,100,49,1000000.0,local,110397253
19119218,110392614,2,30,3204.0,local,110397253
19314117,110443304,5,74,9199.0,local,110397253
19315123,110386925,0,15,2546.0,local,110397253
19220201,110383607,3,37,4957.0,local,110397253
19006105,110447260,4,39,3442.0,local,110397253
19317218,110421555,2,31,3254.0,local,110397253
19309202,110386918,2,32,3116.0,local,110397253
19009209,110348362,100,50,1000000.0,local,110397253
19310227,110443301,5,75,9202.0,local,110397253
19220224,110372172,0,16,2030.0,local,110397253
19203202,110382855,3,38,5376.0,local,110397253
19208118,110383326,3,39,4840.0,local,110397253
19227001,3401274918,5,76,9825.0,local,110397253
19217135,110392600,3,40,4792.0,local,110397253
19225107,110454526,100,51,1000000.0,local,110397253
19208119,110383612,1,15,2177.0,local,110397253
19004235,110441915,100,52,1000000.0,local,110397253
19022223,110392632,100,53,1000000.0,local,110397253
19003128,110441915,1,16,2386.0,local,110397253
19221124,110454526,100,54,1000000.0,local,110397253
19206221,110401284,4,40,2998.0,local,110397253
19109120,110388963,3,41,5344.0,local,110397253
19115119,110392622,3,42,4976.0,local,110397253
19119215,110455254,2,33,2487.0,local,110397253
19020127,2366744030,1,17,2794.0,local,110397253
19308117,2481944221,3,43,5240.0,local,110397253
18815067,110393217,5,77,9807.0,local,110397253
18810005,110396428,100,55,1000000.0,local,110397253
19212140,110419724,4,41,3355.0,local,110397253
19214116,110410673,100,56,1000000.0,local,110397253
19017120,312072227,100,57,1000000.0,local,110397253
19313335,110421520,3,44,5485.0,local,110397253
18818005,110393217,5,78,8367.0,local,110397253
19122219,110388967,100,58,1000000.0,local,110397253
19227006,3401274918,100,59,1000000.0,local,110397253
19127127,110454761,100,60,1000000.0,local,110397253
19016128,110456932,5,79,8488.0,local,110397253
19118215,110392611,5,80,9385.0,local,110397253
19312101,110386918,100,61,1000000.0,local,110397253
19301023,110450104,3,45,5355.0,local,110397253
18815020,110393217,100,62,1000000.0,local,110397253
19210224,110401282,5,81,8497.0,local,110397253
19217125,110438786,100,63,1000000.0,local,110397253
19017119,312072227,4,42,2960.0,local,110397253
19306101,110393241,0,17,2084.0,local,110397253
19313215,110421553,4,43,3034.0,local,110397253
19204123,3367883696,0,18,2385.0,local,110397253
19103233,110461563,5,82,8530.0,local,110397253
19316223,110445895,100,64,1000000.0,local,110397253
19218130,110410673,3,46,4641.0,local,110397253
19214223,110438786,100,65,1000000.0,local,110397253
19306105,110393241,3,47,5294.0,local,110397253
19125122,110450446,5,83,9534.0,local,110397253
19004240,110348323,2,34,3245.0,local,110397253
19125101,110388967,4,44,2904.0,local,110397253
19127124,110441845,2,35,2960.0,local,110397253
19310201,110350999,4,45,2864.0,local,110397253
19308221,2481944221,5,84,9436.0,local,110397253
19221212,110392602,100,66,1000000.0,local,110397253
19004132,110381098,4,46,3351.0,local,110397253
19021118,110392637,1,18,2734.0,local,110397253
19008121,110412690,100,67,1000000.0,local,110397253
19208236,110419724,100,68,1000000.0,local,110397253
19309221,110386918,5,85,9875.0,local,110397253
18810038,110396428,3,48,5164.0,local,110397253
19110110,110450448,3,49,5305.0,local,110397253
19126124,110450446,3,50,4825.0,local,110397253
19215241,110392609,4,47,3386.0,local,110397253
19316212,312078495,1,19,2708.0,local,110397253
18815078,110393217,100,69,1000000.0,local,110397253
18815062,110437088,5,86,9164.0,local,110397253
19209228,110401286,4,48,2871.0,local,110397253
18817043,110436759,2,36,2583.0,local,110397253
19308211,2481944221,5,87,9804.0,local,110397253
19214205,110410673,1,20,2199.0,local,110397253
19314215,1900719912,3,51,4833.0,local,110397253
19211214,110456934,0,19,1985.0,local,110397253
18817052,3387083166,100,70,1000000.0,local,110397253
19214208,110410673,4,49,3221.0,local,110397253
19314109,110402623,2,37,2978.0,local,110397253
19117213,110435295,100,71,1000000.0,local,110397253
19213234,110383328,5,88,9466.0,local,110397253
19126121,110441845,1,21,2670.0,local,110397253
19316220,110445895,2,38,2867.0,local,110397253
19003131,110387961,5,89,9255.0,local,110397253
19219225,110460424,100,72,1000000.0,local,110397253
19116126,110435295,5,90,9966.0,local,110397253
19308136,2481944221,4,50,2751.0,local,110397253
19218230,110392600,100,73,1000000.0,local,110397253
19207122,110456934,4,51,2914.0,local,110397253
19310115,110429434,4,52,3470.0,local,110397253
19204235,110401288,5,91,9601.0,local,110397253
19211110,110419727,0,20,2316.0,local,110397253
19209102,110401284,100,74,1000000.0,local,110397253
19227005,3401274918,4,53,2790.0,local,110397253
19222227,110454526,2,39,2493.0,local,110397253
19316202,312078495,4,54,3514.0,local,110397253
19302051,110367804,3,52,4769.0,local,110397253
19113219,110441857,4,55,2924.0,local,110397253
19122223,110412268,5,92,9704.0,local,110397253
19101126,110392622,2,40,3138.0,local,110397253
19218229,110392598,4,56,3427.0,local,110397253
19004231,110414475,5,93,9020.0,local,110397253
19102238,110392620,4,57,2749.0,local,110397253
19314306,110443304,100,75,1000000.0,local,110397253
19317204,312078495,5,94,9446.0,local,110397253
19108117,110443480,4,58,3613.0,local,110397253
19226206,110410670,100,76,1000000.0,local,110397253
19118217,110392609,5,95,9844.0,local,110397253
19317103,110381021,5,96,9638.0,local,110397253
19303037,110414616,4,59,3432.0,local,110397253
18814035,973221268,100,77,1000000.0,local,110397253
19313226,110421553,3,53,4630.0,local,110397253
19313343,110421520,1,22,2104.0,local,110397253
19017118,312072227,3,54,4872.0,local,110397253
19310202,110443299,5,97,9645.0,local,110397253
19008138,110348362,100,78,1000000.0,local,110397253
19128120,110417190,4,60,2854.0,local,110397253
19005236,110381098,3,55,5119.0,local,110397253
19313314,110414599,5,98,9666.0,local,110397253
19103131,110392611,5,99,9171.0,local,110397253
19316215,110421553,100,79,1000000.0,local,110397253
19120110,110407258,5,100,9838.0,local,110397253
19303007,110421555,3,56,5283.0,local,110397253
19216128,110383607,4,61,2778.0,local,110397253
19002109,110392834,100,80,1000000.0,local,110397253
19302025,110382886,3,57,5028.0,local,110397253
19102239,110392617,4,62,2889.0,local,110397253
19022221,110392632,100,81,1000000.0,local,110397253
19007121,110455262,0,21,2628.0,local,110397253
19121119,110407258,2,41,2707.0,local,110397253
19213211,110438785,5,101,10224.0,local,110397253
19312139,110451170,5,102,9548.0,local,110397253
19214120,110410673,4,63,2907.0,local,110397253
19112116,110450444,5,103,10473.0,local,110397253
19308119,2481944221,100,82,1000000.0,local,110397253
19212233,110419724,5,104,10183.0,local,110397253
19005233,3945189981,100,83,1000000.0,local,110397253
19006219,110435305,4,64,2847.0,local,110397253
19316221,110445895,100,84,1000000.0,local,110397253
19314214,1900719912,5,105,9575.0,local,110397253
19014126,110421910,100,85,1000000.0,local,110397253
19013229,110441918,100,86,1000000.0,local,110397253
19215234,110438784,100,87,1000000.0,local,110397253
19212134,110383610,100,88,1000000.0,local,110397253
19210114,110401282,3,58,4744.0,local,110397253
19220215,110383607,4,65,3019.0,local,110397253
19125119,110417193,5,106,10251.0,local,110397253
19307516,110393241,5,107,10265.0,local,110397253
18814058,110367728,5,108,10145.0,local,110397253
19003206,110387957,5,109,10694.0,local,110397253
19309222,110451170,5,110,11181.0,local,110397253
19115120,110348621,0,22,2740.0,local,110397253
19016124,110438781,5,111,10647.0,local,110397253
18814057,110367728,5,112,11737.0,local,110397253
19127125,110454761,3,59,5508.0,local,110397253
19225211,110457890,3,60,4745.0,local,110397253
19213229,110383328,5,113,11102.0,local,110397253
19311214,110394015,3,61,5220.0,local,110397253
19001121,110412690,5,114,9799.0,local,110397253
19208117,110419724,0,23,2203.0,local,110397253
18814029,110367728,4,66,3373.0,local,110397253
19312142,110451170,2,42,2648.0,local,110397253
19224110,110372172,4,67,2924.0,local,110397253
19222117,110392598,100,89,1000000.0,local,110397253
19312117,110451170,100,90,1000000.0,local,110397253
19529015,110393217,0,24,2454.0,local,110397253
19315120,110386925,5,115,11951.0,local,110397253
19122224,110388967,5,116,10615.0,local,110397253
19211131,110419724,100,91,1000000.0,local,110397253
19310116,110421520,3,62,5149.0,local,110397253
19204135,3367883696,2,43,2541.0,local,110397253
19108114,110412273,3,63,5520.0,local,110397253
19213131,110438785,2,44,2831.0,local,110397253
19209225,110401286,100,92,1000000.0,local,110397253
18817041,110436759,0,25,2763.0,local,110397253
19008139,110348362,0,26,2503.0,local,110397253
19120213,110407256,2,45,2680.0,local,110397253
19119115,110455254,5,117,10886.0,local,110397253
19219120,110392604,100,93,1000000.0,local,110397253
19019131,2366744030,100,94,1000000.0,local,110397253
18815070,3387083180,5,118,9855.0,local,110397253
19225151,110457890,3,64,4692.0,local,110397253
19308129,2481944221,4,68,3369.0,local,110397253
19008122,110412690,5,119,10164.0,local,110397253
19208249,110383612,5,120,10728.0,local,110397253
19310204,110443301,100,95,1000000.0,local,110397253
19007126,110455262,2,46,3010.0,local,110397253
18815059,110450104,5,121,10755.0,local,110397253
19315116,110386925,100,96,1000000.0,local,110397253
18815088,110393217,100,97,1000000.0,local,110397253
19110205,110412273,5,122,10204.0,local,110397253
19311402,110443304,5,123,11770.0,local,110397253
19215209,110392606,4,69,3254.0,local,110397253
19310213,110443304,100,98,1000000.0,local,110397253
19313204,110421540,3,65,5348.0,local,110397253
19307517,110443298,2,47,2457.0,local,110397253
19313325,110414599,100,99,1000000.0,local,110397253
19106124,110392632,3,66,5544.0,local,110397253
19219229,110392606,5,124,11316.0,local,110397253
19210220,110401282,4,70,2947.0,local,110397253
18817048,110437088,3,67,5522.0,local,110397253
19314223,110421540,4,71,2985.0,local,110397253
19308214,2481944221,4,72,3666.0,local,110397253
19312131,110451170,100,100,1000000.0,local,110397253
19018127,5071533356,4,73,3099.0,local,110397253
19314207,110421540,4,74,3468.0,local,110397253
19101135,110392622,4,75,3423.0,local,110397253
19006114,110435305,5,125,12026.0,local,110397253
19223211,110460424,3,68,5324.0,local,110397253
19125114,110417195,4,76,3321.0,local,110397253
19114212,110348621,5,126,11277.0,local,110397253
19215121,110438784,5,127,12517.0,local,110397253
18815080,110393217,100,101,1000000.0,local,110397253
19316201,110445895,5,128,11531.0,local,110397253
18814062,110367725,3,69,5193.0,local,110397253
19120212,110407258,5,129,11851.0,local,110397253
19102235,110398027,4,77,3068.0,local,110397253
19313313,110414599,5,130,11574.0,local,110397253
19221225,110392602,5,131,11510.0,local,110397253
19316222,110445895,5,132,11750.0,local,110397253
19226203,110410670,100,102,1000000.0,local,110397253
19313310,110414599,1,23,2550.0,local,110397253
19308132,2481944221,1,24,2150.0,local,110397253
19122221,110412268,2,48,2675.0,local,110397253
19221224,110383331,100,103,1000000.0,local,110397253
19205230,110401286,5,133,12263.0,local,110397253
19204236,110358680,100,104,1000000.0,local,110397253
19314303,110443304,4,78,3121.0,local,110397253
19004136,110414475,5,134,11839.0,local,110397253
18815074,110393217,100,105,1000000.0,local,110397253
18814053,110437088,3,70,4901.0,local,110397253
19014129,110398036,3,71,5406.0,local,110397253
19215125,110392606,100,106,1000000.0,local,110397253
19122214,110388967,0,27,2688.0,local,110397253
19206220,110401282,5,135,12114.0,local,110397253
19217133,110392602,4,79,3601.0,local,110397253
19310226,110443304,5,136,11625.0,local,110397253
19306102,110393241,5,137,11951.0,local,110397253
19216111,110383331,3,72,4712.0,local,110397253
19021121,110392637,100,107,1000000.0,local,110397253
19209136,110401284,100,108,1000000.0,local,110397253
19215124,110392606,5,138,11296.0,local,110397253
19222226,110454526,3,73,5116.0,local,110397253
19212142,110383610,3,74,5127.0,local,110397253
19221222,110457890,100,109,1000000.0,local,110397253
19001210,110401311,100,110,1000000.0,local,110397253
19119205,110461566,5,139,11629.0,local,110397253
19128124,110407258,100,111,1000000.0,local,110397253
19210222,110401282,3,75,5037.0,local,110397253
19216202,110383610,3,76,4753.0,local,110397253
18815024,110393217,0,28,1934.0,local,110397253
19310102,110443299,100,112,1000000.0,local,110397253
19116111,110435295,5,140,12680.0,local,110397253
19102233,110392617,5,141,11352.0,local,110397253
19308113,2481944221,1,25,2361.0,local,110397253
19308215,110413465,5,142,12037.0,local,110397253
19313324,110414599,100,113,1000000.0,local,110397253
19205201,110382860,5,143,12018.0,local,110397253
18814032,110367725,2,49,2666.0,local,110397253
19014130,110421910,1,26,2122.0,local,110397253
19314225,1900719912,3,77,5566.0,local,110397253
19101130,110392620,5,144,11883.0,local,110397253
19218125,110392598,3,78,5263.0,local,110397253
19314105,110402623,3,79,5504.0,local,110397253
19214226,110410673,5,145,11807.0,local,110397253
19313339,110421520,5,146,12331.0,local,110397253
19206217,110382867,3,80,5198.0,local,110397253
19302026,110367804,0,29,2115.0,local,110397253
19211216,110459167,5,147,11703.0,local,110397253
19218120,110392598,4,80,3178.0,local,110397253
19205122,110382863,5,148,10869.0,local,110397253
19221223,110383333,4,81,3352.0,local,110397253
19214117,110410673,4,82,3173.0,local,110397253
19104116,110422635,5,149,12941.0,local,110397253
19217225,110438785,4,83,3417.0,local,110397253
19308223,2481944221,4,84,3298.0,local,110397253
19310219,110443301,1,27,2844.0,local,110397253
19311213,110386925,100,114,1000000.0,local,110397253
19108125,3945189978,5,150,12528.0,local,110397253
19115217,110392620,3,81,5295.0,local,110397253
19217226,110438785,1,28,2557.0,local,110397253
19016222,110455260,5,151,12649.0,local,110397253
19314304,110402623,100,115,1000000.0,local,110397253
19212130,110419724,3,82,4877.0,local,110397253
19113216,110450448,5,152,11868.0,local,110397253
19317217,110421555,1,29,2150.0,local,110397253
19214225,110438786,3,83,4909.0,local,110397253
19221210,110383333,5,153,12371.0,local,110397253
19216137,110383328,100,116,1000000.0,local,110397253
19207121,110401288,1,30,2753.0,local,110397253
19204246,110358680,3,84,5056.0,local,110397253
19312119,110451170,3,85,5370.0,local,110397253
19221126,110392600,5,154,12316.0,local,110397253
19315119,110394015,5,155,12663.0,local,110397253
19308115,2481944221,4,85,2922.0,local,110397253
19022123,110365449,100,117,1000000.0,local,110397253
19114225,110407254,3,86,5510.0,local,110397253
19213210,110438785,4,86,3156.0,local,110397253
18815026,110393217,3,87,5227.0,local,110397253
19020210,312072177,3,88,5645.0,local,110397253
19114217,110348621,3,89,4797.0,local,110397253
19113217,110417195,5,156,13771.0,local,110397253
19317214,110381017,100,118,1000000.0,local,110397253
19108111,110443480,4,87,3442.0,local,110397253
19216222,110419727,5,157,13690.0,local,110397253
19313340,110421520,5,158,12886.0,local,110397253
19313312,110414599,5,159,13084.0,local,110397253
19207226,110456932,4,88,3705.0,local,110397253
19313306,110421520,5,160,13751.0,local,110397253
19308123,110386918,3,90,4942.0,local,110397253
19209226,110383326,100,119,1000000.0,local,110397253
19224111,110383333,4,89,2878.0,local,110397253
18814054,110367728,5,161,12269.0,local,110397253
19302052,110382886,100,120,1000000.0,local,110397253
19307202,110393241,100,121,1000000.0,local,110397253
19003130,110348357,0,30,2382.0,local,110397253
19122106,110412268,4,90,3409.0,local,110397253
18817019,3401274918,100,122,1000000.0,local,110397253
19303035,110414616,5,162,11672.0,local,110397253
19226106,110410670,4,91,2915.0,local,110397253
18814069,110367728,3,91,5087.0,local,110397253
19218126,110392598,2,50,3100.0,local,110397253
18810023,110396428,4,92,3249.0,local,110397253
19308219,2481944221,5,163,13430.0,local,110397253
19101137,110398027,5,164,13758.0,local,110397253
19004137,110414475,4,93,3656.0,local,110397253
19312102,110386918,3,92,5424.0,local,110397253
18817042,110436759,1,31,2764.0,local,110397253
19106115,110422635,5,165,13287.0,local,110397253
19224211,110372172,5,166,12989.0,local,110397253
19210223,110401282,0,31,2687.0,local,110397253
19309217,110451170,100,123,1000000.0,local,110397253
19216134,110383607,5,167,12613.0,local,110397253
19313326,110414599,4,94,3136.0,local,110397253
18814072,110393217,2,0,2779.0,local,110397253
19314224,110366250,2,1,2781.0,local,110397253
19221219,110392602,5,0,5294.0,local,110397253
