link_id,x,y,lat,lon,angle
148,526675.4140805365,4195353.3533016015,37.905318152011084,-122.69656061634142,144.66344537465818
149,526451.5032477704,4195671.698654186,37.90819391147396,-122.69909594037729,324.38026385637414
149,526445.6187417121,4195679.822330001,37.908267300600315,-122.69916258171774,324.3802230341954
149,526439.7342356538,4195687.946005815,37.90834068968858,-122.69922922319037,324.3801822341158
149,526433.8497295955,4195696.06968163,37.90841407873876,-122.69929586479512,324.3801414179956
149,526427.9652235372,4195704.193357443,37.908487467750845,-122.69936250653203,324.38010059622815
149,526422.0807174789,4195712.317033258,37.90856085672485,-122.69942914840111,324.3800597872485
149,526416.1962114206,4195720.440709072,37.90863424566074,-122.69949579040232,324.38001897967507
149,526410.3117053623,4195728.564384887,37.90870763455857,-122.69956243253569,324.37997815371006
149,526404.427199304,4195736.688060702,37.9087810234183,-122.69962907480124,324.3799373463172
149,526398.5426932457,4195744.811736516,37.90885441223993,-122.69969571719892,324.37989653327696
149,526392.6682394256,4195752.92139004,37.90892767435005,-122.6997622458915,324.9439571871656
149,526386.9350315981,4195760.994945679,37.909000606977216,-122.69982716926994,329.0449289009465
149,526381.731888937,4195769.571006941,37.909078053234055,-122.69988604452749,329.0448928787271
149,526376.5287462758,4195778.147068201,37.909155499460915,-122.69994491990815,329.04485687001994
149,526371.3256036148,4195786.723129461,37.90923294565784,-122.7000037954119,329.04482087768423
149,526366.1224609537,4195795.299190721,37.90931039182481,-122.70006267103871,329.04478485694204
149,526360.9193182925,4195803.8752519805,37.90938783796182,-122.70012154678862,329.04478485694204
150,526357.9269814377,4195802.059785057,37.909371562035666,-122.70015565320764,149.044727746835
150,526363.1301240989,4195793.483723797,37.9092941159154,-122.70009677743471,149.04476376042038
150,526368.33326676,4195784.907662537,37.90921666976519,-122.70003790178488,149.04479977739334
150,526373.536409421,4195776.331601277,37.909139223585015,-122.69997902625815,149.0448357699841
150,526378.7395520821,4195767.755540018,37.90906177737491,-122.69992015085447,149.04487178309813
150,526384.011565078,4195759.07463128,37.908983384155505,-122.69986049596672,144.94389683728218
150,526389.8236954786,4195750.882205874,37.90890937789327,-122.69979467912748,144.37983574083353
150,526395.7082015369,4195742.758530059,37.908835989127724,-122.69972803658192,144.37987654702317
150,526401.5927075952,4195734.634854245,37.90876260032409,-122.69966139416849,144.3799173706094
150,526407.4772136535,4195726.51117843,37.908689211482375,-122.69959475188725,144.37995818059994
150,526413.3617197118,4195718.387502615,37.908615822602556,-122.69952810973814,144.37999898475596
150,526419.2462257701,4195710.263826801,37.90854243368466,-122.69946146772118,144.38003980668293
150,526425.1307318284,4195702.140150987,37.908469044728655,-122.69939482583636,144.3800806215063
150,526431.0152378867,4195694.016475173,37.90839565573457,-122.69932818408373,144.38012142734271
150,526436.899743945,4195685.892799358,37.908322266702406,-122.69926154246322,144.3801622448849
150,526442.7842500033,4195677.769123544,37.90824887763215,-122.69919490097487,144.3802030625642
150,526448.6687560616,4195669.645447729,37.908175488523796,-122.69912825961869,144.3802030625642
151,530559.4289523675,4195221.234322896,37.90400518836509,-122.65238529590513,220.11877681450412
151,530552.9600668652,4195213.5314180255,37.90393598028578,-122.65245920499679,220.11873086644056
151,530546.4911813627,4195205.828513156,37.90386677215855,-122.65253311394983,220.118684954004
151,530540.0222958602,4195198.125608285,37.903797563983424,-122.6526070227643,220.1186390204482
151,530533.5534103577,4195190.422703414,37.9037283557604,-122.65268093144019,220.11859309739006
151,530527.0845248553,4195182.7197985435,37.90365914748947,-122.6527548399775,220.11854716618754
151,530520.6156393529,4195175.016893673,37.90358993917062,-122.65282874837621,220.11850126258855
151,530514.1467538504,4195167.313988803,37.90352073080392,-122.65290265663639,220.1184553044788
151,530507.677868348,4195159.611083932,37.903451522389275,-122.65297656475794,220.11840939415072
151,530501.2089828455,4195151.9081790615,37.90338231392675,-122.65305047274093,220.11836347414206
151,530494.740097343,4195144.205274192,37.90331310541634,-122.65312438058534,220.11831752912184
151,530488.2712118406,4195136.502369321,37.90324389685801,-122.65319828829115,220.11827162515726
151,530481.8023263381,4195128.79946445,37.903174688251795,-122.65327219585842,220.11827162515726
152,530484.4825597471,4195126.548609308,37.90315431174625,-122.6532418041458,40.118244703140704
152,530490.9514452495,4195134.251514179,37.90322352033358,-122.65316789657076,40.118290636562676
152,530497.4203307518,4195141.954419049,37.903292728873026,-122.65309398885714,40.11833655747057
152,530503.8892162543,4195149.657323919,37.90336193736456,-122.65302008100495,40.118382469652545
152,530510.3581017569,4195157.36022879,37.90343114580822,-122.65294617301419,40.118428418281724
152,530516.8269872592,4195165.063133661,37.90350035420395,-122.65287226488482,40.11847433104214
152,530523.2958727618,4195172.7660385305,37.90356956255179,-122.6527983566169,40.11852026928841
152,530529.7647582642,4195180.468943401,37.90363877085173,-122.65272444821036,40.11856618569959
152,530536.2336437666,4195188.171848272,37.90370797910378,-122.65265053966527,40.1186121076571
152,530542.7025292692,4195195.874753143,37.90377718730793,-122.6525766309816,40.11865804506357
152,530549.1714147715,4195203.577658013,37.903846395464164,-122.65250272215934,40.118703960053324
152,530555.640300274,4195211.280562883,37.903915603572514,-122.65242881319851,40.11874989615916
152,530562.1091857764,4195218.983467754,37.90398481163295,-122.65235490409908,40.11874989615916
153,525908.7145858014,4194274.350830479,37.89561533503306,-122.7053206814329,327.7789416409646
153,525903.2339709785,4194282.9502288005,37.89569299693223,-122.70538270692236,327.7789037057663
153,525897.7533561558,4194291.5496271225,37.895770658798234,-122.70544473254182,327.7788657512658
153,525892.5444178235,4194299.113877017,37.89583898316914,-122.7055037055079,3.266175059930731
153,525893.0575823367,4194308.592362696,37.895924397596126,-122.70549752859445,3.266175059930731
154,525889.562700568,4194308.781575337,37.89592620240051,-122.70553727140606,183.26615453703522
154,525889.3212125454,4194298.267941231,37.89583145051027,-122.70554039548597,147.77880700909327
154,525894.8018273682,4194289.6685429094,37.89575378869486,-122.70547836971507,147.77884496138995
154,525900.2824421909,4194281.0691445875,37.89567612684627,-122.70541634407418,147.77888290262246
154,525905.7630570137,4194272.469746266,37.8955984649645,-122.7053543185633,147.77888290262246
155,525892.0266811459,4194310.28355001,37.89593966950123,-122.70550919299036,294.4415177210774
155,525882.1615616152,4194314.430837298,37.89597732940841,-122.70562124669073,325.81856381479054
155,525875.6862214797,4194323.859925013,37.89606249737533,-122.70569455671487,327.77254852341025
155,525869.4458843198,4194333.649043051,37.896150903546875,-122.70576518113836,327.7725053010847
155,525863.0933797706,4194343.594446564,37.89624072145522,-122.70583707588425,321.4795968206655
155,525855.1399814556,4194352.911585676,37.8963249222991,-122.70592720145784,284.20346378735564
155,525843.8741570668,4194355.7133423835,37.8963504944061,-122.70605523542143,284.20346378735564
156,525843.029454056,4194352.316803435,37.89631990559365,-122.70606496457653,104.20337906078947
156,525853.3541343287,4194350.116329561,37.89629977956422,-122.70594761341313,141.47952892858422
156,525860.2542211381,4194341.5567587605,37.89622243658922,-122.7058694407343,147.7724412775741
156,525866.4945582979,4194331.767640724,37.89613403048053,-122.70579881611789,147.77248449484193
156,525872.767885641,4194321.928670917,37.89604517407975,-122.70572781823891,145.8184983725995
156,525880.0023490939,4194311.8437033715,37.89595407313711,-122.70564589771686,114.4414336764957
156,525890.5936017588,4194307.090388023,37.89591093049813,-122.70552560700644,114.4414336764957
157,525453.0063237255,4194558.604021444,37.89819015389892,-122.71049369899812,41.842077773149185
157,525459.9258728719,4194566.359880756,37.89825986340626,-122.71041472205974,36.30360275938091
157,525466.1435057513,4194575.066188842,37.898338158843785,-122.71034369502334,13.954400071266946
157,525468.6063430494,4194585.076902321,37.89842831587565,-122.71031532899373,11.202225232736339
157,525470.5228822674,4194595.782904286,37.898524754785896,-122.7102931519621,345.4810741786614
157,525467.9187093253,4194605.670585393,37.89861394476376,-122.71032242272959,345.4810564929371
157,525465.3022376265,4194615.602589633,37.89870353455924,-122.71035183188874,343.98042439697736
157,525462.4258754031,4194625.461317516,37.898792471183995,-122.71038419972949,342.39373530720485
157,525459.2910982331,4194635.193795437,37.89888027714646,-122.7104195113489,342.39371386441394
157,525456.1563210629,4194644.926273358,37.898968083097344,-122.71045482305162,342.3936924434241
157,525453.0215438928,4194654.658751279,37.89905588903668,-122.71049013483761,342.3936924434241
158,525449.6900908083,4194653.585708715,37.89904631096026,-122.71052806515995,162.39364750583468
158,525452.8248679785,4194643.853230794,37.89895850503199,-122.71049275333331,162.39366894983198
158,525455.9596451486,4194634.120752873,37.89887069909217,-122.71045744159,162.39369037521124
158,525459.0801578435,4194624.434765438,37.898783312555885,-122.71042229053394,163.98038117938597
158,525461.9299568352,4194614.666851174,37.89869519518239,-122.71039022157677,165.48101489964097
158,525464.5341297773,4194604.779170067,37.89860600522216,-122.71036095069583,165.48103259941922
158,525467.1131547216,4194595.673213735,37.89852386159638,-122.7103319383073,191.2022151325936
158,525465.189659039,4194585.831323807,37.89843521106381,-122.71035416389098,193.9543937659226
158,525463.0328058903,4194576.519145618,37.8983513413167,-122.71037902493018,216.30362485540246
158,525457.2095006994,4194568.560489579,37.89827977336894,-122.71044554044917,221.84210752059246
158,525450.3964866253,4194560.936134287,37.8982112460992,-122.71052330100612,221.84210752059246
159,525331.6802357686,4194747.309073583,37.89989432730301,-122.71186703369436,90.0973946560174
159,525342.2715426086,4194747.32618309,37.89989418655901,-122.71174656460816,87.13475446078621
159,525353.3200481302,4194748.043123054,37.899900340480876,-122.71162087060661,64.6702750120806
159,525363.1482409971,4194752.780427071,37.89994276358528,-122.71150891532426,49.47093881064637
159,525371.1229902855,4194759.612671077,37.90000411983602,-122.71141796779926,49.47099517191822
159,525379.0977395742,4194766.444915082,37.90006547601521,-122.71132702012338,49.471051505235835
159,525387.0724888626,4194773.277159088,37.90012683212291,-122.7112360722966,49.47110786779075
159,525395.0068051688,4194780.0758025935,37.900187886448386,-122.71114558540037,51.19380957336455
159,525403.1594840353,4194786.646604121,37.90024688108036,-122.71105262265468,52.10353669059003
159,525411.4393473692,4194793.105709905,37.90030486537856,-122.71095821705822,52.10359515072446
159,525419.719210703,4194799.56481569,37.90036284959988,-122.71086381131383,52.103653634421676
159,525427.9990740368,4194806.023921475,37.900420833744285,-122.7107694054215,52.103653634421676
160,525425.8462944025,4194808.783548234,37.90044576625446,-122.71079379458259,232.10369679906626
160,525417.5664310687,4194802.324442449,37.900387782090775,-122.71088820048789,232.1036383439257
160,525409.286567735,4194795.865336664,37.90032979785021,-122.71098260624527,232.10357986742704
160,525400.9849550637,4194789.388985076,37.90027165870461,-122.71107725984662,231.19385170784588
160,525392.7700938773,4194782.767337245,37.90021220751436,-122.7111709316771,229.47114803643294
160,525384.7953445887,4194775.93509324,37.90015085145856,-122.71126187966313,229.47109168564882
160,525376.8205953003,4194769.102849234,37.900089495331216,-122.7113528274983,229.47103534056743
160,525368.8458460117,4194762.270605229,37.90002813913236,-122.71144377518257,229.4709789984014
160,525361.2586401893,4194755.690044626,37.89996904046643,-122.71153030583022,244.6703308169631
160,525352.4765054516,4194751.371326439,37.899930360882415,-122.7116303482577,267.13482595733865
160,525342.1765848711,4194750.82373429,37.899925712421364,-122.71174752173889,270.0974682185574
160,525331.6753483092,4194750.809070171,37.89992587269697,-122.71186696630562,270.0974682185574
161,527551.5416946255,4195810.433824654,37.90941166186314,-122.68657711027966,71.20545498156253
161,527561.0052813482,4195813.676532974,37.909440601354405,-122.6864693311591,71.20552160750287
161,527570.4688680711,4195816.919241292,37.909469540746436,-122.68636155195475,71.20558823383669
161,527579.932454794,4195820.161949612,37.90949848003927,-122.68625377266657,71.20565485825989
161,527589.3960415168,4195823.404657932,37.90952741923289,-122.68614599329459,71.20572147577775
161,527598.92041504,4195826.669458301,37.90955655559623,-122.6860375214978,69.08128248885419
161,527608.2646635149,4195830.262342554,37.90958865431515,-122.6859310861026,68.807667557522
161,527617.5847612964,4195833.896955085,37.90962112976352,-122.68582492374844,68.80773319820031
161,527627.0834686679,4195837.613039884,37.90965433399174,-122.68571672635906,62.35928263063482
161,527635.981457519,4195842.293352821,37.90969624686795,-122.68561532552246,59.93776507911821
161,527644.6363276032,4195847.320816542,37.909741295881965,-122.68551667691565,59.7615322924986
161,527653.4542939011,4195852.495744359,37.909787668932964,-122.68541616718402,52.444667990731546
161,527661.3766533445,4195858.604005302,37.909842481176945,-122.68532580972652,52.44472397713537
161,527669.2990127879,4195864.712266246,37.90989729335047,-122.68523545213515,52.444779982759144
161,527677.4291162201,4195871.009100482,37.90995379872411,-122.68514272391275,43.2452253523021
161,527684.1776355412,4195878.207471115,37.91001847153802,-122.68506567754879,46.74066383845923
161,527691.3385376177,4195884.9691418335,37.91007919581099,-122.68498395664012,50.70586094110911
161,527699.0847275053,4195891.325285365,37.91013624722419,-122.68489559305202,50.16690708379775
161,527706.619173257,4195897.638318216,37.91019291646821,-122.68480963975198,55.87880622534476
161,527713.5916115469,4195902.7979495255,37.91023920727975,-122.68473012399075,92.75139754783186
161,527723.0950616635,4195902.421881534,37.91023552817892,-122.68462202869785,106.04053805638307
161,527732.7216309366,4195899.70089,37.91021071066075,-122.68451262308199,106.04060544665913
161,527742.3482002103,4195896.979898465,37.9101858930411,-122.68440321754028,106.04067283689795
161,527751.9747694833,4195894.258906931,37.910161075319984,-122.68429381207271,106.04074025063119
161,527761.6013387569,4195891.537915396,37.91013625749737,-122.68418440667934,106.04080763112478
161,527771.3059617492,4195888.796790867,37.91011125573325,-122.68407411421074,103.39184277968843
161,527781.2268158813,4195886.492959755,37.910090188543165,-122.68396134515157,96.51776695120623
161,527791.1701991201,4195885.395799478,37.91007999616125,-122.68384827333145,96.51783666968015
161,527801.1136584985,4195884.298630801,37.9100698035928,-122.68373520067746,96.51538817303918
161,527811.0594588047,4195883.201646105,37.91005961250244,-122.6836221014184,96.43710073868755
161,527821.004374599,4195882.118465258,37.9100495457433,-122.68350901172036,96.43717046120963
161,527830.9492903933,4195881.03528441,37.910039478875625,-122.68339592205389,96.43724022444763
161,527840.8942061877,4195879.952103562,37.91002941189937,-122.68328283241902,96.43730993767218
161,527850.839121982,4195878.868922714,37.9100193448146,-122.68316974281574,96.43737966903916
161,527859.8786312164,4195878.160275286,37.91001268098885,-122.68306693849306,129.04215212830434
161,527867.2017140994,4195872.336358447,37.909959966254995,-122.68298385774737,141.07668606699565
161,527873.5121334589,4195864.608960752,37.90989012661565,-122.68291237059901,141.74707455165458
161,527879.7318675257,4195856.808035388,37.90981962701497,-122.68284191804611,142.6230703403479
161,527885.8459953655,4195848.893735318,37.909748108774934,-122.68277267136669,142.7107113388587
161,527891.8180458191,4195841.16518498,37.909678268994824,-122.68270503386884,150.47031070767048
161,527896.7596812752,4195832.547697598,37.90960044888059,-122.68264915265016,152.11583856414836
161,527901.4050009948,4195823.897088181,37.90952233930402,-122.6825966436394,158.16038146150152
161,527905.1170591477,4195814.774124851,37.90944000105901,-122.68255476955233,162.03413723803862
161,527908.2467823634,4195805.272574267,37.90935426849814,-122.68251953469115,162.03415860384018
161,527911.3765055792,4195795.771023683,37.909268535925854,-122.68248429991112,162.03417995441498
161,527914.5062287949,4195786.269473099,37.90918280334212,-122.6824490652122,162.03420134018313
161,527917.6359520108,4195776.767922515,37.90909707074696,-122.68241383059446,162.03422269038367
161,527920.7554106541,4195767.298577675,37.90901162872264,-122.68237871157618,163.13715847688024
161,527923.6985985299,4195757.746310151,37.9089254447248,-122.68234560104436,163.39453414561194
161,527926.566663429,4195748.304774204,37.90884026103612,-122.6823133408687,167.8416515597669
161,527928.6914425901,4195738.65701561,37.90875324149746,-122.68228954408976,171.17142260669004
161,527930.2667572123,4195728.778097919,37.908664155412104,-122.68227200681362,171.17143304192973
161,527931.8420718347,4195718.899180228,37.908575069322985,-122.68225446957904,171.17143304192973
162,527935.2984035213,4195719.450334718,37.90857993067373,-122.68221513041972,351.17146790536873
162,527933.7230888989,4195729.32925241,37.90866901676844,-122.68223266760795,351.17145747502
162,527932.1287651084,4195739.308469776,37.908759007434234,-122.68225041719091,347.8416901550241
162,527929.9505415362,4195749.188399217,37.90884812115459,-122.68227481289063,343.39457758466233
162,527927.0457357632,4195758.7693497995,37.908934562512,-122.68230748557316,343.1372021775372
162,527924.0899776838,4195768.361366531,37.909021105161855,-122.68234073751843,342.0342675433365
162,527920.960254468,4195777.862917114,37.90910683777946,-122.68237597201563,342.0342461865064
162,527917.8305312522,4195787.364467698,37.90919257038565,-122.68241120659397,342.03422481366573
162,527914.7008080365,4195796.866018282,37.90927830298039,-122.68244644125345,342.0342034613706
162,527911.5710848207,4195806.367568866,37.909364035563705,-122.68248167599404,342.03418209127403
162,527908.4004332495,4195815.980512426,37.909450773365286,-122.68251737209108,338.1604301267707
162,527904.5688162214,4195825.382361437,37.90953562886034,-122.68256059541251,332.1158929549021
162,527899.8204437376,4195834.244516975,37.909615648258054,-122.68261426850572,330.47036644360537
162,527894.7227250321,4195843.10337252,37.90969564860284,-122.68267191592044,322.7107732436177
162,527888.6173776881,4195851.031358495,37.90976728998261,-122.68274106203853,322.62313230789164
162,527882.4850790799,4195858.968847474,37.90983901779734,-122.68281051451443,321.7471371408563
162,527876.2359411453,4195866.806789616,37.90990985194629,-122.68288130011581,321.07674909460724
162,527869.652075964,4195874.808425042,37.90998217166077,-122.68295588731245,309.04222040600723
162,527861.1630096843,4195881.265164274,37.91004062569851,-122.68305220760067,276.4374520112193
162,527851.21809389,4195882.348345121,37.91005069289624,-122.6831652972197,276.4373822778282
162,527841.2731780958,4195883.431525969,37.91006075998544,-122.68327838687031,276.43731254766044
162,527831.3282623014,4195884.514706817,37.910070826966106,-122.68339147655252,276.4372428130388
162,527821.383346507,4195885.597887665,37.91008089383821,-122.68350456626628,276.43717308003613
162,527811.4408000608,4195886.680808815,37.91009095818871,-122.68361762906838,276.51546053378905
162,527801.4974452424,4195887.777525414,37.91010114679242,-122.68373070056569,276.51790903720394
162,527791.5540620036,4195888.874685691,37.910111339287326,-122.68384377240112,276.5178393158941
162,527781.8166895356,4195889.936557195,37.9101212073266,-122.68395450208668,283.3919163652948
162,527772.1798998932,4195892.184966541,37.91014176633824,-122.68406404185843,286.04088169971453
162,527762.5533306202,4195894.905958075,37.91016658427257,-122.68417344721875,286.0408142977944
162,527752.9267613466,4195897.62694961,37.910191402105404,-122.68428285265321,286.04074690553404
162,527743.3001920736,4195900.347941144,37.91021621983677,-122.68439225816185,286.040679515292
162,527733.6736227999,4195903.0689326795,37.91024103746667,-122.68450166374463,286.04061211128374
162,527723.6488015346,4195905.85417513,37.9102664462222,-122.68461559738354,272.75146804513514
162,527712.6856197879,4195905.993551763,37.91026803653376,-122.68474030751007,235.87884898799553
162,527704.5126954627,4195900.428015579,37.910218123904876,-122.68483349544069,230.16694541261333
162,527696.851910943,4195894.020514409,37.91016060705753,-122.68492088959172,230.70589986723814
162,527689.0275444832,4195887.59491133,37.91010293197361,-122.68501014518162,226.7406981363415
162,527681.7004258779,4195880.677701501,37.910040810883075,-122.68509376291875,223.24525560397387
162,527675.0842782186,4195873.59231888,37.909977152372946,-122.68516929910817,232.4448207907916
162,527667.1619187752,4195867.484057937,37.90992234025161,-122.68525965684636,232.44476480880576
162,527659.2395593318,4195861.375796993,37.90986752805981,-122.68535001445068,232.44470881162698
162,527651.5021000324,4195855.392159394,37.90981383339406,-122.68543826375571,239.76158062851192
162,527642.8736761047,4195850.344561045,37.90976860217174,-122.68553661243398,239.93781361111988
162,527634.2880233143,4195845.355514698,37.90972389729029,-122.68563447219233,242.3593333482022
162,527625.6332191213,4195840.792385278,37.90968303317498,-122.68573310215366,248.80778977993972
162,527616.3131213401,4195837.157772747,37.90965055781034,-122.68583926463674,248.80772415442152
162,527607.0007944175,4195833.526169366,37.90961810923468,-122.68594533851244,249.08133928312577
162,527597.7251036017,4195829.958386313,37.909586234657574,-122.68605099308832,251.2057800152321
162,527588.261516879,4195826.715677993,37.90955729555179,-122.68615877258287,251.20571338506562
162,527578.7979301561,4195823.472969674,37.90952835634678,-122.68626655199361,251.20564676451187
162,527569.3343434334,4195820.230261354,37.90949941704256,-122.68637433132054,251.20558012975707
162,527559.8707567105,4195816.987553035,37.90947047763913,-122.68648211056362,251.20551351536844
162,527550.4071699877,4195813.744844715,37.90944153813649,-122.6865898897229,251.20551351536844
163,525671.1999023685,4194970.322030285,37.90189481213767,-122.70799730151045,143.13519196193977
163,525677.808338553,4194961.602918407,37.90181604086308,-122.70792244388208,143.1352378352509
163,525684.4167747374,4194952.8838065285,37.901737269540476,-122.70784758641308,143.135283688617
163,525691.0252109219,4194944.16469465,37.90165849816987,-122.7077727291034,143.13532956857625
163,525697.6336471065,4194935.445582771,37.901579726751244,-122.70769787195309,143.1353754070451
163,525704.2420832909,4194926.726470892,37.90150095528463,-122.70762301496208,143.13542128432152
163,525710.8505194754,4194918.007359014,37.90142218377,-122.70754815813044,143.13546714243193
163,525717.4589556599,4194909.2882471355,37.901343412207375,-122.70747330145812,143.13546714243193
164,525720.2483087064,4194911.402368604,37.90136238779045,-122.70744149853779,323.1355326672249
164,525713.639872522,4194920.121480483,37.90144115937299,-122.70751635519514,323.1354867910267
164,525707.0314363375,4194928.840592361,37.901519930907526,-122.70759121201185,323.13544093542197
164,525700.423000153,4194937.5597042395,37.901598702394054,-122.70766606898789,323.1353950695343
164,525693.8145639685,4194946.278816119,37.90167747383259,-122.7077409261233,323.1353492128049
164,525687.206127784,4194954.997927997,37.90175624522311,-122.70781578341801,323.1353033502342
164,525680.5976915995,4194963.717039876,37.901835016565634,-122.70789064087208,323.1352574886011
164,525673.989255415,4194972.436151754,37.90191378786013,-122.70796549848548,323.1352574886011
165,525717.4476634072,4194909.303313724,37.90134354832076,-122.70747342936433,143.75122896341475
165,525724.5144050944,4194899.76811797,37.90125740844132,-122.70739338898308,143.7512779832279
165,525731.5811467818,4194890.232922216,37.90117126850696,-122.70731334878809,143.75132700687914
165,525738.6478884689,4194880.697726463,37.90108512851769,-122.7072333087794,143.7513760428253
165,525745.7146301562,4194871.162530709,37.9009989884735,-122.70715326895699,143.75142507127646
165,525752.7813718434,4194861.627334955,37.900912848374375,-122.70707322932084,143.75142507127646
166,525755.5933093954,4194863.711323247,37.90093155162341,-122.70704117067508,323.75149392586957
166,525748.5265677081,4194873.246519001,37.90101769174398,-122.70712121029382,323.7514448918988
166,525741.4598260208,4194882.781714755,37.90110383180963,-122.70720125009885,323.75139586983653
166,525734.3930843336,4194892.316910508,37.901189971820344,-122.70728129009014,323.75134683542854
166,525727.3263426464,4194901.852106262,37.90127611177615,-122.70736133026773,323.75129781393787
166,525720.2596009591,4194911.387302016,37.90136225167705,-122.7074413706316,323.75129781393787
167,527439.2921979515,4195333.048161154,37.90511242198741,-122.68787220523625,274.61425094320094
167,527429.3213862994,4195333.808082325,37.905119571801926,-122.68798559487553,280.0632807237175
167,527419.6244625221,4195335.469168454,37.905134835371925,-122.68809583476332,288.5182029745397
167,527409.9707915783,4195338.6533038765,37.90516382464479,-122.68820552477229,288.51813542150217
167,527400.3171206345,4195341.837439299,37.90519281381565,-122.68831521486797,288.5180678744779
167,527390.5784488961,4195345.047239226,37.90522203675596,-122.68842587096547,285.60053923866855
167,527380.6915339214,4195347.757679242,37.90524676336763,-122.68853823240012,282.2656339973803
167,527370.749337421,4195349.875416201,37.90526614955505,-122.68865124525091,282.26556436249473
167,527360.807140921,4195351.9931531595,37.90528553563415,-122.68876425816168,282.26549472701265
167,527350.6233842019,4195354.144958753,37.905305235925674,-122.68888001760851,274.23982808764106
167,527340.3700253803,4195354.857178655,37.90531196333577,-122.68899662345673,267.987993105015
167,527330.1028527766,4195354.460271101,37.905308694576675,-122.68911342851736,264.38222574971155
167,527319.9010624464,4195353.423215631,37.90529965414069,-122.68922951410416,260.7977709267165
167,527309.939029918,4195351.780618303,37.90528514869597,-122.68934289534226,263.05641923552616
167,527299.7708750129,4195350.510896645,37.90527401002382,-122.6894586070725,260.1939940042074
167,527289.4699760632,4195348.658784899,37.90525762618886,-122.689575850794,247.39661949005216
167,527280.092778948,4195344.734468992,37.905222537939515,-122.68968266571493,247.39655342279087
167,527270.7178569444,4195340.811103326,37.905187458088804,-122.68978945461942,247.477450809314
167,527261.4130868315,4195336.930346172,37.905152760064986,-122.68989544382907,250.21350696923275
167,527251.854876734,4195333.470187099,37.905121860352025,-122.69000429993206,250.21343965732913
167,527242.2966666371,4195330.010028024,37.9050909605378,-122.6901131559446,250.2133723736124
167,527232.6866597844,4195326.530185096,37.905059884764135,-122.69022260180124,248.39334067440882
167,527223.1235652182,4195322.715290518,37.90502578769247,-122.69033152659196,243.66191590400513
167,527214.0210511881,4195318.190213787,37.904985275929555,-122.69043523897463,243.6618517602484
167,527204.9185371582,4195313.665137057,37.904944764074486,-122.69053895124408,243.66178759280996
167,527195.8160231282,4195309.140060327,37.904904252127245,-122.69064266340027,243.66172342669597
167,527186.6729613768,4195304.594163456,37.90486355364953,-122.6907468374598,242.16561562893685
167,527177.6750336451,4195299.824759229,37.90482083628997,-122.69084936893096,241.50633059716023
167,527168.646653632,4195294.9012094755,37.90477673044924,-122.69095225248942,237.61931071482098
167,527159.6415009716,4195288.948760534,37.90472335044319,-122.691054910485,210.7543487425023
167,527154.4562760186,4195280.205447474,37.90464470250361,-122.69111422182512,210.75431181375038
167,527149.3114971363,4195271.527057283,37.90456663846973,-122.69117307052001,213.2542496434171
167,527143.8360540819,4195263.14222797,37.90449123011111,-122.69123566932839,217.63779759913206
167,527137.8366482732,4195255.301380336,37.904420740210064,-122.69130420757968,227.25570094712847
167,527130.8659787553,4195248.775608462,37.90436213190328,-122.69138374426967,240.9466865086859
167,527121.9874309928,4195243.825510412,37.904317781843055,-122.69148492353808,240.94662388660478
167,527113.6338511243,4195239.066059056,37.90427513433072,-122.6915801240395,259.36937717481624
167,527104.373069388,4195237.26138989,37.90425914497647,-122.69168553267387,271.8846843543171
167,527094.2973949915,4195237.556132956,37.90426210162622,-122.69180013169152,274.6886258800624
167,527084.2766597054,4195238.338362564,37.904269450204225,-122.69191408747254,277.97375889122895
167,527074.2043093644,4195239.709435021,37.90428210739968,-122.69202860827649,277.9736882897903
167,527064.1319590233,4195241.080507478,37.90429476448384,-122.69214312912042,277.97361769823124
167,527054.0596086821,4195242.451579935,37.90430742145674,-122.69225765000435,277.97361769823124
168,527053.587533833,4195238.983562441,37.904276178543164,-122.69226314999447,97.97354384114169
168,527063.6598841742,4195237.612489983,37.90426352157576,-122.69214862915794,97.97361444455987
168,527073.7322345156,4195236.241417526,37.90425086449707,-122.6920341083614,97.97368502916584
168,527083.9039345469,4195234.859700137,37.904238108407284,-122.69191845790932,94.68855306329618
168,527094.1091759155,4195234.062238149,37.90423061705015,-122.69180240400564,91.88461241693363
168,527104.6487558911,4195233.793012793,37.90422787656943,-122.69168252718565,79.36931411211339
168,527114.8132547081,4195235.81843381,37.9042458286025,-122.69156683057416,60.946573407480685
168,527123.6918024704,4195240.768531861,37.904290178734335,-122.69146565145321,60.94663602617101
168,527132.9075091457,4195245.963390516,37.90433672472868,-122.69136062783451,47.255666106928174
168,527140.4131670372,4195252.950764614,37.90439947744069,-122.69127498830589,37.637773276469716
168,527146.6879900254,4195261.117753962,37.904472898593646,-122.69120330490306,33.25423090710075
168,527152.281466869,4195269.676806239,37.904549873668934,-122.69113935688289,30.754296202980186
168,527157.466691822,4195278.4201193,37.904628521622904,-122.69108004564627,30.75433313870559
168,527162.0860080052,4195286.579540609,37.90470192387654,-122.69102719349857,57.61926450135053
168,527170.4232110388,4195291.887936819,37.90474951901722,-122.69093215772276,61.50627957958824
168,527179.3318556967,4195296.74181629,37.90479300048589,-122.6908306388087,62.16556397977496
168,527188.2715412088,4195301.480891074,37.90483544621357,-122.69072877101593,63.66167036720719
